title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
A flexible repertoire of wound closure strategies precedes whole-body regeneration,https://www.nature.com/articles/s41467-026-76555-8,Nature Communications,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41467-026-76555-8,Mansi Srivastava,"Wound closure is an essential aspect of regeneration, often serving as the first morphogenetic step preceding downstream events. Animals capable of whole-body regeneration can heal virtually any wound, but how the process of re-epithelialization compares across injury types remains understudied. Here, we investigate wound closure in the acoel Hofstenia miamia. We find that H. miamia deploy two distinct modes of closure, depending on which epithelial layers are injured. Regardless of geometry, wounds that injure the outer epidermis close by constriction. In contrast, damage to both the outer epidermis and pharyngeal epithelium induces long, actin-rich protrusions that form transient bridges across the wound prior to re-epithelialization. Muscle contraction is differentially required across conditions, and pharmacological inhibition of actomyosin contractility is sufficient to shift closure dynamics across epithelia. This work compares wound closure within the same animal, identifying a wide toolkit of repair strategies that appears independent of subsequent regenerative processes.",nature_html,0
Control regimes of nitrate air pollution reconciled by multiphase dissociation equilibrium,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag481/8758949?rss=1,National Science Review Advance Access,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1093/nsr/nwag481,Hang Su,"Particulate nitrate is a major component of haze pollution, yet substantial debate exists regarding its effective control policies. Here, we develop a multiphase dissociation equilibrium equation, based on which the influence of meteorological conditions and chemical profiles can be decoupled, and the analytical expression of nitrate sensitivity to different species can be derived. With this framework, four nitrate control regimes are identified, namely the nitric-acid-control, ammonia-control, transition, and meteorology regimes. The framework also explains the trade-offs between sulfate and nitrate, and elucidates the influence of sulfate and non-volatile cations on the regime transitions. Across most Northern Hemisphere continental regions, and nearly all of China, particulate nitrate is generally more sensitive to nitric acid than to ammonia due to the universal NH3 excess. The framework provides transparent criteria for interpreting nitrate sensitivity and control regime classifications, serving as an important scientific basis for nitrate control policies and reactive nitrogen interactions.",rss_oup,0
Healing intervention for improving the efficiency and stability of tandem devices on industrial textured silicon,https://www.nature.com/articles/s41467-026-76713-y,Nature Communications,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41467-026-76713-y,Hairen Tan,"Monolithic perovskite/silicon tandem solar cells are widely regarded as the next-generation, low-cost, high-efficiency photovoltaic technology. However, achieving high-quality wide-bandgap perovskite top cells on industrial textured silicon, particularly using hybrid two-step deposition methods that combine sequential co-evaporation and solution processing, remains a major challenge. In this work, we introduce a healing intervention strategy that significantly tailors perovskite film growth and enhances the film quality on textured silicon substrates. By applying an MASCN solution to heal the as-prepared films, which induces secondary crystal growth to enhance overall perovskite crystallization, we obtain a conformal perovskite layer characterized by columnar grains that extend through the full film thickness. The resulting 1.68 eV wide-bandgap perovskite solar cells achieve a champion efficiency of 21.1%, contributing to a certified stabilized tandem efficiency of 30.77% and an impressive Voc of 1.915 V over an active area of 1.164 cm². Notably, an encapsulated device retains its initial performance after 3400 hours of continuous maximum power point tracking under one-sun illumination in ambient conditions, representing the excellent stability in perovskite/silicon tandem cells reported to date.",nature_html,0
Daily briefing: What scientists can learn from a solar eclipse,https://www.nature.com/articles/d41586-026-02519-z,Nature,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/d41586-026-02519-z,Jacob Smith,,,0
Topology-guided vortices in a polariton condensate,https://www.nature.com/articles/s41563-026-02693-5,Nature Materials,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41563-026-02693-5,Cesare Soci,"A major challenge in polariton fluids is achieving deterministic control over the spin texture of the macroscopic condensate, which governs the nucleation and dynamics of topological excitations such as vortices, solitons and strings. Typically, external gauge fields are used to access the polariton pseudospin, resulting in configurations weakly constrained by cavity modes and sensitive to disorder and fluctuations. Here we report spin polaritons confined by the topology of a bound state in the continuum metasurface with broken inversion symmetry in a halide-perovskite film. Geometry-driven condensation under spin–momentum locking produces pairs of half-vortices with opposite spin, intrinsically pinned to polarization strings extending from their cores. By tuning excitation density, these half-vortices are controllably displaced along the strings, preventing annihilation across an interposed topological domain wall. This approach establishes cavity geometry as an intrinsic source of spin textures, guiding vortex displacement and enabling robust topological excitations in structurally disordered materials.",nature_html,0
Phosphine-mediated azine C–H couplings with water and ammonia,https://www.nature.com/articles/s41586-026-10991-w,Nature,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41586-026-10991-w,Andrew McNally,"The unique reactivity of transition metals has advanced C–H functionalization chemistry, enabling practitioners to directly modify drug and agrochemical compounds during Structure Activity Relationship (SAR) studies. These metals are particularly adept at transforming the C–H bonds of arenes and aromatic heterocycles, generating new reactions that form C–C and C–heteroatom bonds. However, among the many potential coupling partners, (hetero)arene C–H coupling reactions with water and ammonia are rare.1-5 Despite being two of the most abundant chemicals on Earth, their reactivity can be at odds with transition metal complexes and the elementary steps associated with C–O/C–N bond formation.6 We suspected that elements outside of the transition metal block might instead facilitate these reactions. Here, we show that simple triarylphosphines enable selective azine C–H coupling with water and ammonia. The reactions proceed via a distinct mechanism where pendant aldehyde and imine functional groups interconvert to acetal- and aminal-type forms, studied here both experimentally and computationally. This unusual example of neighboring group participation effectively delivers water and ammonia molecules into a P(V) coordination environment, promoting C–O and C–N bond formation via ligand-coupling reactions.7 A broad range of pyridines are compatible, as well as quinolines and diazines, and the chemistry functions as a late-stage tactic for hydroxylation and amination of complex pharmaceuticals and agrochemicals.",nature_html,0
Moiré-induced modulation of out-of-plane elasticity in twisted hBN,https://www.nature.com/articles/s41467-026-76466-8,Nature Communications,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41467-026-76466-8,Antonio Ambrosio,"Moiré superlattices in twisted van der Waals materials provide a versatile platform where interlayer interactions generate periodic variations of atomic registry and local physical properties. Here, we reveal that these moiré patterns also modulate the effective out-of-plane elastic response of twisted hexagonal boron nitride (t-hBN). Using contact-mode atomic force microscopy and force-spectroscopy nanomechanics, we show that the effective out-of-plane Young’s modulus exhibits a reproducible modulation by up to 10% across a single moiré unit cell, with softer AA and saddle-point regions and stiffer AB/BA domains. The resulting contrast produces a measurable topographic modulation even under ambient conditions, enabling the moiré superlattice to be visualized as a manifestation of its elastic landscape. These findings demonstrate that the effective out-of-plane elastic response is modulated by the moiré superlattice, extending the understanding of twisted two-dimensional materials beyond their electronic and optical properties and opening routes toward mechanically tunable moiré systems.",nature_html,0
Origin of circular and triangular pores in electron-irradiated hexagonal boron nitride,https://www.nature.com/articles/s41467-026-76612-2,Nature Communications,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41467-026-76612-2,Jani Kotakoski,"For nearly two decades, it has been known that electron irradiation of hexagonal boron nitride (hBN) in a transmission electron microscope leads to the formation of triangular pores. This has been attributed to the lower displacement threshold energy of boron, with or without the assistance of an inelastic scattering event, typically assuming that chemical processes caused by residual gases can be neglected. In this study, in contrast to previous high-vacuum experiments, we show that electron irradiation in ultra-high vacuum leads to circular pores, whereas even small amounts of oxygen in the atmosphere during the experiment drive the pores to grow into triangle shapes with nitrogen-terminated edges. This result is shown to hold for samples of different types and from different manufacturers, and at different electron energies as well as focused scanning and defocused stationary beams. Our results explain the chemical origin of triangular pores in hBN and demonstrate a deterministic way to create atomically defined pores in this important 2D material.",nature_html,0
A programmable DNA origami nanosyringe for directed membrane translocation,https://www.nature.com/articles/s41565-026-02249-3,Nature Nanotechnology,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41565-026-02249-3,Na Liu,"Bacterial contractile injection systems provide a model for membrane penetration and targeted delivery of molecular cargo through mechanical actuation. Replicating these features in synthetic nanoscale systems remains challenging, particularly with respect to coupling structural organization with dynamic actuation, reversibility and spatiotemporal regulation. Here we report a DNA origami nanosyringe that integrates these capabilities to enable programmable membrane translocation. The DNA origami nanosyringe comprises two ~70-nm DNA origami bundles crosslinked by a ~10-nm gold nanoparticle. One bundle forms a cholesterol-functionalized membrane-anchoring base, whereas the other serves as a DNA fuel-driven sliding needle. After binding to supported lipid bilayers or vesicle membranes, DNA-fuel actuation drives the needle downwards in ~14-nm steps, thereby enabling membrane penetration, while reverse actuation retracts the needle and promotes membrane resealing. We show that this device provides controllable delivery of cargo tethered to the needle tip into lipid-bounded compartments and can regulate biochemical processes within cell-sized environments, including membrane-localized hybridization chain reactions, RNA transcription and catalytic RNA cleavage. These results demonstrate a strategy for constructing dynamic DNA devices that operate at membrane interfaces and coordinate mechanical actuation with biochemical function.",nature_html,0
Overcoming the conversion-selectivity trade-off in plasma catalytic conversion of methane to ethylene,https://www.nature.com/articles/s41467-026-76709-8,Nature Communications,2026-08-11 00:00:00 UTC,2026-08-11 00:00:00+00:00,10.1038/s41467-026-76709-8,Weiming Wan,"Non-thermal plasma (NTP) is a promising approach for activating methane at room temperature, enabling its direct conversion to ethylene under mild conditions. However, the high energy consumption and the trade-off between methane conversion and ethylene selectivity limit its industrial application. Herein, we report a pure-silica self-pillared pentasil (SPP) zeolite catalyst that enables efficient methane conversion to ethylene under non-thermal plasma activation at room temperature. This plasma-catalytic system achieves an exceptional ethylene selectivity of 58.8% with an energy yield of 52 mmol/MJ at atmospheric pressure. Mechanistic studies reveal that isolated hydroxyl groups on the self-pillared pentasil catalyst stabilize gaseous methyl radicals, promoting carbon–carbon coupling and methane dissociation. The confined plasma between catalyst granules selectively suppresses further hydrogenation and methylation of the key C2H5 intermediate, thereby achieving high ethylene selectivity. By systematically adjusting boundary conditions, an ethylene yield of 40% is achieved, surpassing the benchmarks of both plasma and thermal catalytic processes.",nature_html,0
