title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Unassisted bipolar photoelectrochemical synthesis of H2O2,https://www.nature.com/articles/s41467-026-75533-4,Nature Communications,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41467-026-75533-4,Limin Wu,"Photoelectrochemical bipolar systems enable bias-free H2O2 synthesis by integrating light harvesting, water oxidation and oxygen reduction. However, poor selectivity due to competing 4e- pathways, slow charge transfer, and inferior stability severely limit their practical application. Herein, we present a bias-free photoelectrochemical bipolar system for H2O2 production, which integrates a Zn-TiO2/BVO/WO3 photoanode for the 2e- water oxidation reaction and a Ru:CuO/Nb-CBO photocathode for the 2e- oxygen reduction reaction. The photoanode suppresses *OOH intermediates to favor H2O2 formation, achieving a Faradaic efficiency (FE) of 90.2% at 0.6 VRHE. The photocathode stabilizes *OOH intermediates and delivers an FE of 91.9% under the same conditions while maintaining performance for over 50 h. Practical testing under natural sunlight with 36 cm2 electrodes achieves an FE of 163.37% and a yield of 11.44 mmol L−1. In situ generated H2O2 achieves over 99% bacterial inactivation within 60 min. This work provides an adaptive platform for solar-driven H2O2 synthesis and energy conversion.",nature_html,0
Insertion-dominated anion redox in high-capacity amorphous sulfide cathodes for solid-state batteries,https://www.cell.com/joule/fulltext/S2542-4351(26)00333-8?rss=yes,Joule,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1016/j.joule.2026.102649,Yuping Wu,"Conventional cathode active materials (CAMs) often face structural and interfacial challenges when integrated into all-solid-state batteries. A sulfide-based CAM design strategy that combines interfacial compatibility, structural disorder, and anion regulation enables reversible insertion-dominated multi-electron redox chemistry, delivering high specific energy, rapid kinetics, and durable cycling performance.",rss_cell,0
Late eocene uplift and erosion of eastern tibet initiated long-term cenozoic global cooling,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag563/8776668?rss=1,National Science Review Advance Access,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1093/nsr/nwag563,Chenglong Deng,"Global cooling beginning ∼50 million years ago is commonly attributed to atmospheric CO2 drawdown driven by silicate weathering during uplift of the Tibetan Plateau and Himalaya. Yet direct, well-dated evidence connecting surface rise to cooling remains scarce. New paleoelevation and paleoenvironment data from the Mangkang Basin, Eastern Tibet, constrained by radiometrically anchored magnetostratigraphy and cyclostratigraphy, show rapid uplift from 3.3 ± 0.9 km to 4.3 ± 0.9 km with ∼5°C regional cooling between 35.7 and 35.2 Ma. Thus, Eastern Tibet attained near-modern elevations prior to the Eocene–Oligocene transition (EOT, 33.9 Ma), and long before major Himalayan uplift. This uplift is temporally correlated with increased orographic rainfall, initiation of Asia’s major rivers, enhanced sediment flux to marginal seas, and rising oceanic 87Sr/86Sr ratios. We suggest that late Eocene uplift and erosion of Eastern Tibet—not the later Miocene Himalaya uplift or plateau-wide rise—may have played an important role in driving the long-term CO2 decline and global cooling that ultimately culminated in the EOT.",rss_oup,0
Self-sufficient hydrogen transfer integrates plastic upcycling with biomass valorization,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag557/8776669?rss=1,National Science Review Advance Access,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1093/nsr/nwag557,Qingqing Mei,"Waste plastics and biomass represent abundant renewable carbon resources, yet both remain underutilized due to inefficient recycling and valorization strategies. Here, we present a stoichiometrically self-sufficient hydrogen-transfer platform that directly integrates the valorization of oxygenated plastics with the reductive upgrading of biomass derivatives without external hydrogen or reductants. A bifunctional RuPd catalyst supported on rutile mediates selective hydrogen transfer from plastics, such as polyethylene terephthalate (PET), polylactic acid (PLA), and polyoxymethylene (POM), to biomass-derived substrates such as levulinic acid (LA) and guaiacol. Under mild aqueous conditions, the system delivers γ-valerolactone (86%) and terephthalic acid (95%) with high selectivity, a diverse substrate scope, and robust compatibility with real waste streams. Life cycle assessment across multiple functional units demonstrates consistent environmental benefits over conventional routes, including 21–41% lower greenhouse-gas emissions together with reduced resource scarcity and ecosystem-quality impacts. This self-sufficient hydrogen-transfer strategy establishes a modular synthesis platform that unifies plastic upcycling, hydrogen generation, and biomass valorization within a single catalytic system, providing a blueprint for advanced synthetic refineries powered by the complementary reactivity of waste-derived feedstocks.",rss_oup,0
Cross-scale integratable catalytic stirrer for aqueous-phase organic synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag552/8776676?rss=1,National Science Review Advance Access,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1093/nsr/nwag552,Yujie Xiong,"Although aqueous-phase reactions are an environmentally friendly approach to organic synthesis, their effectiveness is limited by the inefficiency of coupling immiscible mass transfer with surface reactions. Here, we present a cross-scale, integratable catalytic stirrer that reduces this limitation by employing a synthesis strategy that intensifies the process. We demonstrate the stirrer’s effectiveness by using the hydrogenation of nitrobenzene in an aqueous phase as a model system. Production rates increase significantly under extremely mild conditions—by 26.7 and 9.7 times in water using hydrazine hydrate and H2 as hydrogen donors, respectively, compared to traditional hydrogenation in organic solvents using a powder catalyst. This strategy can be extended to synthesize a wide spectrum of amines (78 examples, 12 of which are drug intermediates), alkanes (9 examples) and alcohols (8 examples). We anticipate that our design strategy will facilitate the development of advanced systems that integrate catalysts and devices for significant yet challenging aqueous-phase transformations in multiphasic systems.",rss_oup,0
Palladium nanoparticles supported on a Ni-Based MOF for low-temperature acetylene semi-hydrogenation: breaking the activity-selectivity trade-off,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag512/8776677?rss=1,National Science Review Advance Access,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1093/nsr/nwag512,Hai-Long Jiang,"The semi-hydrogenation of acetylene in excess ethylene is of great importance in the petrochemical industry. Conventional catalysts typically rely on Pd sites that simultaneously activate H2 and C2H2, often resulting in a trade-off effect between activity and selectivity. In this work, Pd nanoparticles are stabilized by a Ni-based metal-organic framework (Ni-MOF) to afford a Pd/Ni-MOF composite. The Ni-MOF not only selectively concentrates and activates acetylene, but also modulates the electronic structure of Pd, suppressing its inherent acetylene activation ability and enabling it to preferentially activate hydrogen. This design establishes separated activation sites for hydrogen and acetylene, thereby achieving high ethylene selectivity while maintaining excellent catalytic activity even at low temperatures. This Pd/Ni-MOF achieves > 99.6% acetylene conversion with 92% ethylene selectivity at 80°C, surpassing most Pd-based catalysts. This synergistic mechanism effectively suppresses over-hydrogenation while preserving high activity, offering a promising strategy for rational design of heterogeneous catalysts for selective hydrogenation.",rss_oup,0
An atomic-scale digital twin of dislocation systems,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag553/8776678?rss=1,National Science Review Advance Access,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1093/nsr/nwag553,Wei Yang,"Dislocations, the primary carriers of plasticity, govern the mechanical properties of crystalline materials ranging from metals to semiconductors. The atomic-scale behavior of a dislocation is controlled by multi‑dimensional fields encompassing structure, stress, energy, and chemical environment, which govern its intrinsic mobility and interactions with other defects. However, simultaneously capturing such multi‑dimensional information remains a long‑standing challenge, since the atomic‑resolution images primarily reveal structural features like atomic positions, while other critical fields remain hidden. Here, we introduce AtomDiT, a machine learning-based framework that creates a digital twin of dislocations directly from a high‑resolution micrograph. AtomDiT uses atomistic simulations to learn the relationships between local atomic environment and multi‑dimensional fields, and transfers this knowledge to experimental images. Derived from a single image, it identifies dislocation types and core positions, constructing the surrounding mechanical and chemical fields. AtomDiT is applicable across various crystal structures, dislocation types, chemical complexities, and deformation states. Using the digital twin, we reveal how stress and elemental distribution regulate dislocation‑interface interactions, offering mechanistic insights into plasticity in chemically and structurally complex systems. Based on atomic structures derived from experimental measurements, the digital twin directly serves as a data foundation for mesoscale and continuum‑level plasticity models, bridging atomic‑scale defect dynamics with higher‑scale material behavior.",rss_oup,0
"Land-use optimization for food security, bioenergy and forest conservation in Indonesia",https://www.nature.com/articles/s41893-026-01923-7,Nature Sustainability,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41893-026-01923-7,Nathan Hultman,"Indonesia’s energy and food security policy priorities include achieving a biodiesel fuel blending ratio of 50% (B50) and self-sufficiency in rice production through the development of nationally planned food estates. However, these initiatives pose substantial challenges, including the threats of mass deforestation, land conversion and emissions, as well as competition between food and energy crops. Here we assess the potential land-use and emissions implications of meeting Indonesia’s ambitious biodiesel targets and rice production goals. Using an improved high-resolution land cover map, multicriteria evaluation and production scenario modelling, we analyse the spatial trade-offs between forest conservation, food security and biofuel expansion. Our findings indicate that achieving the biodiesel B50 target by 2030 will require extensive land conversion, including 4.85–8.55 million hectares of land, while efforts to achieve rice self-sufficiency could convert up to 2.3 million hectares, with notable overlap between food and energy production zones. Associated emissions—360–3,753 MtCO2e for oil palm and 509–1,297 MtCO2e for rice—could surpass historic emissions events, undermining Indonesia’s climate commitments. This research underscores the need for more integrated land-use planning balancing economic development with environmental sustainability and calls for enhanced policy frameworks that mitigate trade-offs between food and energy production.",nature_html,0
Well-defined chiral binuclear copper catalysis in accessing trifluoromethyl amino acid derivatives,https://www.cell.com/chem/fulltext/S2451-9294(26)00281-0?rss=yes,Chem,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1016/j.chempr.2026.103215,Xiaoming Wang,"We report the first well-defined binuclear copper catalyst for asymmetric radical difunctionalization of alkenes, enabled by a crescent-shaped ligand that preorganizes a rigid cavity. Unlike spontaneous self-assembly, this architecture ensures uniform azide coordination and exceptional stereocontrol, thereby providing a general platform for the synthesis of chiral α-quaternary trifluoromethylated amino acids and peptides.",rss_cell,0
Tuning moiré twist angles enhances tensile plasticity in bulk van der Waals crystals,https://www.nature.com/articles/s41563-026-02731-2,Nature Materials,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41563-026-02731-2,Xun Shi,"Moiré twisting breaks the inherent symmetry of crystal structures, providing a promising method for tuning emergent quantum phenomena and physical properties in layered materials. Here we demonstrate that moiré twisting can also be harnessed to effectively enhance the tensile plasticity of bulk layered van der Waals crystals. We show that interlayer moiré twisting, spanning a broad range of twist angles commensurate with the crystal’s translational symmetry, can be controllably introduced through simple off-axis compression in ternary bulk layered van der Waals crystals. It facilitates efficient stress relaxation under mechanical loading with a further increase in the moiré twist angles and enables a substantial increase by up to 360% in room-temperature macroscopic tensile ductility, reaching 30% tensile strain along the a–b plane. Moreover, moiré twisting occurs only between layers and, thus, negligibly affects the in-plane electronic properties. By establishing tunable moiré twisting as an effective mechanism for plastic deformation, this work provides a broadly applicable strategy for enhancing tensile ductility in bulk layered materials.",nature_html,0
