title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Quasi-ballistic ion transport in a vertical microrod enabling efficient evaporation-driven power generation,https://www.nature.com/articles/s41560-026-02117-3,Nature Energy,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41560-026-02117-3,Lin Jiang,"Evaporation-driven power generation harnesses atmospheric thermal energy via streaming potential, but sluggish, non-directional fluid flow causes waste heat dissipation, limiting the power density. Here we demonstrate a machine learning-guided vertical microrod generator (VMG) that generates a directional Laplace pressure gradient for rapid fluid flow, thereby realizing quasi-ballistic ion transport. VMG delivers 21.5% power conversion efficiency and 14.3 W m−2 power density, with stability over 30 days under ambient conditions and retaining the efficiency over 20% across 30 K ambient temperature span. Integrated VMG arrays can power commercial devices, including emergency lights and 36 W ceiling lamps. This work achieves efficient conversion of low-power-density atmospheric thermal energy into electricity, offering a practical pathway for reliable off-grid power supply.",nature_html,0
Hydrogen-induced damage in Ni-based superalloys at elevated temperatures,https://www.nature.com/articles/s41563-026-02680-w,Nature Materials,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41563-026-02680-w,Shan-Tung Tu,"The urgent need to decarbonize the energy and transport sectors motivates the use of hydrogen-containing fuels in gas turbines for power generation and aviation applications, exposing safety-critical components to hydrogen environments at elevated temperatures. Ambient-temperature hydrogen embrittlement has long been interpreted through the physical interactions between hydrogen and microstructural defects like interfaces and dislocations. Here we show that this understanding does not fully capture the behaviour at elevated temperatures, where vacancy-driven chemical reactions between hydrogen and specific microstructural constituents can markedly intensify embrittlement compared with ambient conditions. In a prototypical face-centred cubic Ni-based superalloy, our near-atomic-scale characterization and ab initio calculations reveal strong trapping of hydrogen atoms in carbon vacancies in carbides, driving their partial decomposition while simultaneously triggering localized methane formation at the carbide–matrix interface. As a result, the heterointerfaces are weakened, rendering them vulnerable to deformation-induced damage. Our work provides a physical foundation for mechanistic modelling of elevated-temperature hydrogen embrittlement in Ni-based alloys, an emerging area critical to hydrogen-fuelled turbines and related high-temperature technologies.",nature_html,0
Force-responsive biomaterials drive tissue repair by harnessing endogenous growth factors,https://www.nature.com/articles/s41563-026-02682-8,Nature Materials,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41563-026-02682-8,Benjamin D. Almquist,"Materials enabling the cell-responsive delivery of endogenous biologics, such as growth factors, have the potential to modulate wound repair cost-effectively and safely. Unlike passive drug delivery strategies that require supraphysiological doses of recombinant protein or stimuli-responsive systems that rely on external triggers, we demonstrate a strategy that harnesses cellular traction forces as an intrinsic delivery trigger. Traction-force-activated payloads are bioinspired aptamer constructs attached to biomaterial scaffolds that selectively harvest, concentrate and reactivate multiple endogenous growth factors from cells, injury sites and blood lysate in vivo (rat femur and mouse skin) and ex vivo (human skin), at doses orders of magnitude lower than current clinical standards. Unmodified oligonucleotide aptamers retain functionality in enzyme-rich wound environments, substantially expanding the translational potential of nucleic-acid-based therapeutics. The ability to harvest and redeliver endogenous growth factors without exogenous triggers, recombinant proteins or cold-chain logistics via mechanoresponsive biomaterials opens possibilities for accessible, cost-effective combinatorial biologic therapies.",nature_html,0
Food-related energy consumption can help reveal poverty in rural Chinese households,https://www.nature.com/articles/s41467-026-76026-0,Nature Communications,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41467-026-76026-0,Qian Sun,"Energy consumption for cooking is important for satisfying basic needs, complementing traditional poverty measurements. Here, we propose an energy consumption-based indicator (Energy Engel Coefficient) that measures the proportion of household energy dedicated to food preparation activities relative to the total. Using a nation-wide household survey in China, we find that this indicator exhibits consistent patterns with regional and household characteristics. In addition, it more accurately reflects Engel’s Law than traditional Engel Coefficient, which holds that households with lower incomes spend a larger proportion of their income on basic needs. Our proposed measure also shows stronger performance than traditional coefficient in comparing with non-monetary metrics like subjective experience and asset ownership. Our analysis reveals that the Energy Engel Coefficient identifies 13.9% of households experiencing poverty, with 85.8% of these households not identified by the traditional coefficient. These households are predominantly low-income, small-sized rural ones. Therefore, this indicator complements poverty identification and contributes to improving the distribution of welfare.",nature_html,0
Non-reciprocal linearly polarized light in simple media,https://www.nature.com/articles/s41563-026-02660-0,Nature Materials,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41563-026-02660-0,Richard D. Robinson,"Reciprocity—the principle that a response is identical along the forward and backward paths—is a fundamental concept across physics. Non-reciprocity occurs when this symmetry is broken, resulting in direction-dependent behaviour. Achieving optical non-reciprocity typically requires complex metamaterials, exotic media or strong fields. Researchers have overlooked the possibility that conventional materials could support optical non-reciprocity. Here, through the Stokes–Mueller formalism, we predict a pathway to non-reciprocal absorption and emission of orthogonal linear polarizations. We test this idea using solution-processed films of CdS, CdSe and CdTe magic-size clusters with comparable circular and linear dichroism, and demonstrate non-reciprocal absorption and emission of linearly polarized light. Based on these findings, several design rules and practical applications are presented. Our work reveals that non-reciprocal linear dichroism and emission can be achieved in readily processable materials by harnessing chiral–linear optical interference, providing opportunities within polarization-based quantum optics and photonics such as direction-dependent optical routing or polarization-multiplexed encryption.",nature_html,0
Pyridoxal photoenzymes for asymmetric radical–radical cross-couplings,https://www.nature.com/articles/s41586-026-10930-9,Nature,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41586-026-10930-9,Todd K. Hyster,"Non-native photoenzymes have enabled a myriad of asymmetric bond-forming events that are otherwise challenging or currently impossible with small molecule catalysis.1,2 These reactions require enzymes with cofactors that are strong absorbers in the visible region with reasonably long-lived excited states, such as flavin and nicotinamide. However, there exists a substantial chromophoric cofactor “dark space” where no known photoenzymatic activity has been characterized.1 Increased knowledge of the photophysics of the cofactors in the “dark space” would increase the types of bonds that photoenzymes can form by accessing new excited state intermediates in enzyme classes with divergent reactivities and selectivities. Here, we establish pyridoxal 5’-phosphate (PLP) as a photoenzymatic cofactor by leveraging the excited state quinonoid intermediate as a potent single-electron reductant. We overcome the poor photophysical properties of the native quinonoid intermediate by employing non-native benzyl amine substrates and exploiting Förster resonance energy transfer mechanism from an exogenous photosensitizer to access the quinonoid excited state. This redox neutral approach enables an asymmetric radical-radical cross-coupling between benzyl amines and reductive radical precursors through concomitant generation and localization of a radical pair in an enzyme active site—overcoming the typical challenges associated with this reaction by removing the necessity for radical sorting and the persistent radical effect. 33 The emergent photoexcited intermediates of PLP identified in this work greatly expands the potential avenues for valuable bond forming events by PLP-dependent enzymes.",nature_html,0
Enantioselective synthesis of ring-constrained biaryls via a twist-expand-seal strategy,https://www.nature.com/articles/s41467-026-76125-y,Nature Communications,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41467-026-76125-y,Yong Huang,"Ring-constrained biaryls possess unique axial chirality, but methods to synthesize them with adjustable ring sizes remain limited. We report a “twist-expand-seal” strategy for preparing a unique class of cyclic biaryls that exhibit axial chirality and conformational constraint, with tunable ring sizes. This method enables the streamlined synthesis of 9- to 14-membered cyclic biaryls, achieving yields of up to 99% and enantioselectivities of up to 99% ee (49 examples). This approach begins with enantioselective ring-opening of a “flat” biaryl-embedded lactam mediated by a bifunctional chiral N-heterocyclic carbene (NHC) catalyst (twist). Chain expansion is achieved via introducing alcohols of varying chain lengths (expand), and the final ring closure is accomplished through diverse C–C or C–N bond-forming reactions (seal). Scalable synthesis and subsequent ring transformations are readily achieved. This work expands the chemical space of axial chirality by enabling the versatile synthesis of diverse biaryl-bridged ring scaffolds.",nature_html,0
Solvent-bridged electrolytes for high-energy Li-ion batteries under extreme conditions,https://www.nature.com/articles/s41557-026-02221-7,Nature Chemistry,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41557-026-02221-7,Chunsheng Wang,"High-capacity anodes are desirable for high-energy lithium-ion batteries but suffer from limited cycle life due to large volume changes during cycling. The LiF-based solid–electrolyte interphase (SEI) has led to prolonged cycling stability. However, current LiF-forming electrolyte designs require anions to enter the Li+ solvation sheath, which inherently reduces the electrolyte’s ionic conductivity, limiting both fast-charging and low-temperature performance. Here we develop solvent-bridged electrolytes composed of LiPF6 dissolved in a cosolvent system comprising a bridging cyclic ether that solvates both PF6− and Li+ to form a LiF-rich SEI, and a structural linear ether that governs the electrolyte liquid range. By mitigating direct Li+–anion interactions, the electrolytes maintain high ionic conductivity, enabling stable cycling of micrometre-sized silicon anodes under extreme conditions involving high rates (>4 C), low temperatures (down to −55 °C) and Li plating. Solvent-bridged electrolytes address the intrinsic trade-offs between LiF-rich SEI formation and electrolyte ionic conductivity, offering a promising approach for high-capacity anodes operating under demanding conditions.",nature_html,0
Deciphering the infrared spectrum of the hydrated proton using full-dimensional quantum dynamics,https://www.nature.com/articles/s41557-026-02209-3,Nature Chemistry,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41557-026-02209-3,Oriol Vendrell,"The nature of the aqueous proton has been traditionally interpreted through two limiting structural motifs: the Zundel and Eigen cations. However, experimental infrared (IR) spectra of the solvated proton reveal a far more dynamic character, as evidenced by distinct intensity modulations within the characteristic continuum absorption band. In fact, recent ultrafast two-dimensional IR spectroscopy suggests that solvation-induced structural distortions around H2O⋯H+⋯OH2 motifs critically shape the IR response. Here we investigate the role of such asymmetry through full-dimensional quantum dynamics simulations of the extended Zundel complex H+(H2O)6, which structurally encompasses both Zundel and Eigen motifs. Systematic removal of one water molecule from the second solvation shell gradually introduces deviations from the perfectly symmetric Zundel-like complex towards Eigen-like spectral features. These results provide a direct map between the asymmetric solvation environment and the structural response of the first and second solvation shells of the aqueous proton, offering a structural and dynamical basis for understanding how this asymmetry governs proton mobility in aqueous environments.",nature_html,0
Interfacial-energy-directed synthesis of mesoporous COF architectures,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag454/8742432?rss=1,National Science Review Advance Access,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1093/nsr/nwag454,Yusuke Yamauchi,"Jing Tang, Yusuke Yamauchi; Interfacial-energy-directed synthesis of mesoporous COF architectures, National Science Review, , nwag454, https://doi.org/10.1",openalex,1
