title,link,published,source,pub_date
Giving AI a ‘case library’ to diagnose battery failures,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag483/8759690?rss=1,2026-08-12 00:00:00 UTC,National Science Review Advance Access,2026-08-12 00:00:00+00:00
Lead carboxylates passivation for meter-scale perovskite solar modules,https://www.nature.com/articles/s41586-026-10994-7,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
Human brain stimulation engages different gene programs in different cell types,https://www.nature.com/articles/d41586-026-02473-w,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
Ultrafast temporal engineering of optical properties using terahertz light,https://www.nature.com/articles/d41586-026-02478-5,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
Intraspecific variation in tropical trees can drive resistance to drought,https://www.nature.com/articles/d41586-026-02292-z,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
A controversial Alzheimer’s surgery is said to reverse symptoms — here’s what scientists know,https://www.nature.com/articles/d41586-026-02448-x,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
System lag,https://www.nature.com/articles/d41586-026-02408-5,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
‘Little red dot’ gets its colour from gas — not dust,https://www.nature.com/articles/d41586-026-02290-1,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
A particle made of force: physicists say they’ve found mysterious ‘glueball’,https://www.nature.com/articles/d41586-026-02498-1,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
Bow shocks reveal how a dying star returns matter to interstellar space,https://www.nature.com/articles/d41586-026-02159-3,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
Coordination-modulated 6FDA-polyimide membranes for enhanced helium molecular sieving,https://www.cell.com/chem/fulltext/S2451-9294(26)00266-4?rss=yes,2026-08-12 00:00:00 UTC,Chem,2026-08-12 00:00:00+00:00
Reply to: Pre-clinical data interpretation requires clinical context,https://www.nature.com/articles/s41586-026-10773-4,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
PETase learns from LCC: Redesigning enzymatic reactivity with probability-based simulations,https://www.cell.com/chem/fulltext/S2451-9294(26)00267-6?rss=yes,2026-08-12 00:00:00 UTC,Chem,2026-08-12 00:00:00+00:00
Upcycling nanoscale fragments in industrial waste liquids for aqueous battery electrolytes,https://www.nature.com/articles/s44286-026-00424-w,2026-08-12 00:00:00 UTC,Nature Chemical Engineering,2026-08-12 00:00:00+00:00
Tunable polymers for polymer–lipid hybrid nanoparticles facilitate controlled organ-selective RNA delivery,https://www.nature.com/articles/s44286-026-00425-9,2026-08-12 00:00:00 UTC,Nature Chemical Engineering,2026-08-12 00:00:00+00:00
Polymers keep silica apart,https://www.nature.com/articles/s44286-026-00427-7,2026-08-12 00:00:00 UTC,Nature Chemical Engineering,2026-08-12 00:00:00+00:00
Tunable polymers expand selective organ targeting (SORT) for RNA delivery,https://www.nature.com/articles/s44286-026-00428-6,2026-08-12 00:00:00 UTC,Nature Chemical Engineering,2026-08-12 00:00:00+00:00
An inherent T cell-activating mRNA delivery carrier for in vivo CAR T generation,https://www.nature.com/articles/s41563-026-02675-7,2026-08-12 00:00:00 UTC,Nature Materials,2026-08-12 00:00:00+00:00
No single rule explains how climate affects carbon storage in tropical forests,https://www.nature.com/articles/d41586-026-02291-0,2026-08-12 00:00:00 UTC,Nature,2026-08-12 00:00:00+00:00
