title,link,published,source,pub_date
Five ways 3D printing is improving lab work,https://www.nature.com/articles/d41586-026-02535-z,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
A triangle association strategy for de novo reaction discovery,https://www.cell.com/chem/fulltext/S2451-9294(26)00270-6?rss=yes,2026-08-18 00:00:00 UTC,Chem,2026-08-18 00:00:00+00:00
Scientific expedition makes the best of bad weather,https://www.nature.com/articles/d41586-026-02381-z,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Solution-mediated reversible anion storage enables high-power organic batteries,https://www.cell.com/joule/fulltext/S2542-4351(26)00317-X?rss=yes,2026-08-18 00:00:00 UTC,Joule,2026-08-18 00:00:00+00:00
Methanol-assisted electrochemical system for scalable and integrated flue-gas CO2 capture and utilization,https://www.cell.com/joule/fulltext/S2542-4351(26)00315-6?rss=yes,2026-08-18 00:00:00 UTC,Joule,2026-08-18 00:00:00+00:00
Dual-functional materials and pilot demonstration of integrated CO2 capture and conversion,https://www.cell.com/joule/fulltext/S2542-4351(26)00312-0?rss=yes,2026-08-18 00:00:00 UTC,Joule,2026-08-18 00:00:00+00:00
Multiscale design principles for ultrafast ion-electron synergy in electrochemical filter capacitors,https://www.cell.com/joule/fulltext/S2542-4351(26)00306-5?rss=yes,2026-08-18 00:00:00 UTC,Joule,2026-08-18 00:00:00+00:00
Regiospecific α-arylation of diverse carbonyl compounds using an organobismuth transporter,https://www.nature.com/articles/s41557-026-02231-5,2026-08-18 00:00:00 UTC,Nature Chemistry,2026-08-18 00:00:00+00:00
Nitrene generation and transfer for unnatural biosynthesis in living cells,https://www.nature.com/articles/s41557-026-02224-4,2026-08-18 00:00:00 UTC,Nature Chemistry,2026-08-18 00:00:00+00:00
Modulating endergonic triplet photosensitization for cycloadditions between bicyclo[1.1.0]butanes and alkenes,https://www.nature.com/articles/s41557-026-02233-3,2026-08-18 00:00:00 UTC,Nature Chemistry,2026-08-18 00:00:00+00:00
Signal-induced recruitment and dispatchment in reconfigurable phase-separated protocell networks,https://www.nature.com/articles/s41557-026-02225-3,2026-08-18 00:00:00 UTC,Nature Chemistry,2026-08-18 00:00:00+00:00
Tradition of wrapping grains in funerary rituals 2200 years ago,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag504/8763717?rss=1,2026-08-18 00:00:00 UTC,National Science Review Advance Access,2026-08-18 00:00:00+00:00
Unlocking high-sulfur-content cathodes by an all-in-one high-entropy sulfide catalyst for all-solid-state Li-S batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag501/8763720?rss=1,2026-08-18 00:00:00 UTC,National Science Review Advance Access,2026-08-18 00:00:00+00:00
Product ammonia accumulation limits electrocatalytic nitric oxide reduction,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag507/8763721?rss=1,2026-08-18 00:00:00 UTC,National Science Review Advance Access,2026-08-18 00:00:00+00:00
Engineered limestone: closing the carbon loop through geo- and bio-inspired mineralization,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag485/8763723?rss=1,2026-08-18 00:00:00 UTC,National Science Review Advance Access,2026-08-18 00:00:00+00:00
How the Middle East can become a hub for sustainable aviation fuels,https://www.nature.com/articles/d41586-026-02531-3,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
A revolutionary stem-cell therapy must proceed responsibly to achieve its full potential,https://www.nature.com/articles/d41586-026-02524-2,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
NIH proposes major revamp of how it scores research grant proposals,https://www.nature.com/articles/d41586-026-02584-4,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Mathematics holds the secret to ‘ladder-proof’ knitting,https://www.nature.com/articles/d41586-026-02466-9,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Will you be wearing an exoskeleton in ten years? The tech that could change how we move,https://www.nature.com/articles/d41586-026-02527-z,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
How to get the most out of an informational interview,https://www.nature.com/articles/d41586-026-01932-8,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Asia’s longevity gains must be translated into better health,https://www.nature.com/articles/d41586-026-02576-4,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Europe must adapt to live with megafires,https://www.nature.com/articles/d41586-026-02578-2,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
"Treat biological databases as infrastructure, not projects",https://www.nature.com/articles/d41586-026-02575-5,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
Krypton-sputtered tantalum films for scalable high-performance quantum devices,https://www.nature.com/articles/s41563-026-02718-z,2026-08-18 00:00:00 UTC,Nature Materials,2026-08-18 00:00:00+00:00
Bridging ambient- and high-pressure superconductivity in La2LnNi2O7 films,https://www.nature.com/articles/s41563-026-02695-3,2026-08-18 00:00:00 UTC,Nature Materials,2026-08-18 00:00:00+00:00
Heatwaves expose weak links in food systems,https://www.nature.com/articles/d41586-026-02577-3,2026-08-18 00:00:00 UTC,Nature,2026-08-18 00:00:00+00:00
