title,link,published,source,pub_date
Reticular chemistry mimics enzyme pockets,https://www.nature.com/articles/s41563-026-02716-1,2026-08-19 00:00:00 UTC,Nature Materials,2026-08-19 00:00:00+00:00
Psychedelics align brain activity with context,https://www.nature.com/articles/s41586-026-10910-z,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
An Icelandic pangenome reference,https://www.nature.com/articles/s41586-026-10924-7,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
The HydroGym reinforcement learning platform for fluid dynamics,https://www.nature.com/articles/s41586-026-10917-6,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Multiyear tropical warm pool warming drives slowdown in Antarctic mass loss,https://www.nature.com/articles/s41586-026-10912-x,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Synthesis of pyrroles from isoxazoles by an O-to-C skeletal edit,https://www.nature.com/articles/s41586-026-10933-6,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Atomic-scale double-slit interferometry with a focused electron probe,https://www.nature.com/articles/s41586-026-10914-9,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Asymmetric prefrontal representations for leader–follower dynamics,https://www.nature.com/articles/s41586-026-10900-1,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Family genetic designs in MoBa provide insights into health and functioning,https://www.nature.com/articles/s41586-026-10926-5,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
A global atmospheric methane record from a tropical ice core,https://www.nature.com/articles/s41586-026-10938-1,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Discovery of a star sensitive to the spin of Sagittarius A*,https://www.nature.com/articles/s41586-026-10894-w,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Increasing CO2 levels fertilize C4 grass production,https://www.nature.com/articles/s41586-026-10935-4,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Observation of conformal field theory spectra in a quantum simulator,https://www.nature.com/articles/s41586-026-10904-x,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Functional role of skull lymphoid structures in CNS immunosurveillance,https://www.nature.com/articles/s41586-026-10951-4,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Artefacts in single-cell mtDNA analyses misinform phylogenies,https://www.nature.com/articles/s41586-026-10777-0,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Reply to: Artefacts in single-cell mtDNA analyses misinform phylogenies,https://www.nature.com/articles/s41586-026-10776-1,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
A black hole's spin could finally be measured by a high-speed star,https://www.nature.com/articles/d41586-026-02607-0,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Too much mate choice overwhelms frogs,https://www.nature.com/articles/d41586-026-02554-w,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
Evidence for vacuum-enhanced superconductivity in NbSe2,https://www.nature.com/articles/s41586-026-11037-x,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
From equilibrium to ultrafast antiferromagnetism,https://www.nature.com/articles/s41563-026-02686-4,2026-08-19 00:00:00 UTC,Nature Materials,2026-08-19 00:00:00+00:00
Ordered liquid crystal-SAM supramolecules stabilize perovskite interfaces,https://www.cell.com/joule/fulltext/S2542-4351(26)00320-X?rss=yes,2026-08-19 00:00:00 UTC,Joule,2026-08-19 00:00:00+00:00
Wake-activated neuronal populations that regulate sleep drive,https://www.nature.com/articles/s41586-026-10928-3,2026-08-19 00:00:00 UTC,Nature,2026-08-19 00:00:00+00:00
