title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophila,https://www.nature.com/articles/s41467-026-75945-2,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-75945-2,Katherine I. Nagel,"Working memory and evidence integration are fundamental components of cognition. Theoretical and behavioral studies argue that both processes are required for plume navigation, a behavior in which animals use stochastic sensory cues to navigate towards an odor source. Here we identify a small population of local neurons in the navigation center of Drosophila that exhibits both theorized processes. During virtual plume navigation, a bump of activity in this population ramps up with successive odor encounters, and can persist for variable intervals after odor loss. While the bump persists, the fly maintains the goal heading it adopted during odor. Silencing these neurons impairs this persistence. Simulations show that the time constant of persistence observed in these neurons optimizes navigation in a turbulent boundary layer plume. Our work localizes working memory and evidence integration to a specific group of neurons, which will facilitate the mechanistic dissection of these building blocks of cognition.",nature_html,0
Scaling and Population Loss in Mexican Urban Centres,https://www.nature.com/articles/s41467-026-75780-5,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-75780-5,Roberto Ponce-Lopez,"Despite its pervasive implications, many cities worldwide continue to expand in a fragmented, horizontal manner. We analyse urban growth dynamics in 69 Mexican metropolitan areas from 1990 to 2020 using census data, developing a model of urban form change based on population size, density, and spatial configuration. We employ a radial probability density function and the urban expansion factor to create a framework for comparing urban expansion over time and across different regions. Over the past three decades, Mexico’s urban population has nearly doubled. However, populations have shifted outward, resulting in a decline of 2.5 million residents in central areas. Our analysis shows that distances from the city centre have increased by 28% on average, driven by population losses in central zones combined with growth in peripheral regions.",nature_html,0
Retarding moisture-induced chemical degradation of Yttrium Tellurides by tailoring grain boundary chemistry,https://www.nature.com/articles/s41467-026-76056-8,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-76056-8,Siyuan Zhang,"Grain boundary engineering has been extensively applied to improve thermoelectric performance, but its potential to enhance chemical stability remains underexplored. Here, we demonstrate that modifying grain boundary chemistry can effectively suppress the chemical degradation of Y2Te3 under ambient conditions. Scanning transmission electron microscopy and atom probe tomography reveal that H2O preferentially infiltrates along grain boundaries, initiating oxidation of Y2Te3 into Y–O–H phases and causing chemo-mechanical breakdown of the matrix. This process, remarkably, can be retarded by just 1 at.% of Bi incorporation due to its segregation along grain boundaries. Density functional theory calculations reveal the thermodynamic and kinetic origins of Bi segregation, and show how segregated Bi modifies the local electronic and chemical environment of grain boundaries, thereby linking GB chemistry to both chemical stability and thermoelectric performance. These findings establish multifunctional grain boundary engineering as a generalizable strategy for the design of next-generation thermoelectric materials.",nature_html,0
Scalable high resolution ancestry deconvolution for genomic data,https://www.nature.com/articles/s41467-026-75391-0,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-75391-0,Alexander G. Ioannidis,"As genome-wide association studies and genetic risk prediction models extend to globally diverse and admixed biobanks, accurate, scalable ancestry deconvolution, also called local ancestry inference (LAI), has become crucial. LAI assigns ancestry to each genomic segment within an individual, enabling studies of population history and ancestry-associated haplotypic effects. Existing LAI methods scale poorly to biobank-scale data, to the distant past, and to large numbers of ancestries. Here, we introduce several independent LAI methods implemented in the Gnomix software suite, achieving higher accuracy and faster computational performance than all existing approaches and with portable models that can be shared without exposing individual-level training data. Gnomix is paired with Gnofix, a swift, scalable phase correction counterpart. We demonstrate performance on worldwide whole-genome data from humans and canids, leveraging high-resolution accuracy to localise ancient New World haplotypes in the Xoloitzcuintli, dating back over 100 generations. Code is available at https://github.com/AI-sandbox/gnomix.",nature_html,0
Finding the perfect promoter for Cas9 in homing gene drives using single cell transcriptome data,https://www.nature.com/articles/s41467-026-76107-0,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-76107-0,Jackson Champer,"Gene drive can modify or suppress vector populations by spreading drive alleles. In CRISPR homing drives, regulating Cas9 expression has been effective for improving drive performance, but selecting suitable promoters is often a major challenge. Here, we evaluate 35 Cas9 constructs with distinct promoters in Drosophila melanogaster and identify associations between drive performance and single-cell RNA expression patterns of the promoter-associated genes. Our results indicate that higher drive conversion is associated with elevated expression of the promoter-associated gene in reproductive cells, but embryo resistance allele formation correlates with excessive female germline expression. For males, early germline expression produces superior performance. Thus, optimal drive performance requires restricting Cas9 expression to a tight quantitative and spatiotemporal window. Additionally, we find that an in situ construct significantly reduces potentially harmful somatic expression. Based on these results, we propose criteria for selecting promoters, providing a rationale and guidance for optimization of homing gene drives.",nature_html,0
Electrically driven inverse metamagnetic transition in Sm1-xSrxMnO₃,https://www.nature.com/articles/s41467-026-75886-w,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-75886-w,Bhagwati Prasad,"Electrical control of magnetic order remains one of the fundamental pursuits in condensed matter physics and spintronics, offering transformative potential for energy-efficient, high-density information technologies. While current-induced switching via spin-transfer and spin-orbit torques is well established in ferromagnets, electrically driving a transition between distinct magnetic phases, specifically from a ferromagnetic to an antiferromagnetic state, remains largely unexplored experimentally. Here, we demonstrate a reversible, electrically-driven inverse metamagnetic transition in an epitaxial thin film of the correlated manganite Sm1-xSrxMnO₃. Above a critical current threshold, the system abruptly switches from a low-resistance ferromagnetic state to a high-resistance antiferromagnetic-like phase. We exploit this phenomenon in nanoscale (250 × 250 nm²) spin-filter tunnel junctions based on LaNiO₃/Sm₀.₇₅Sr₀.₂₅MnO₃/ SrTiO₃/La₀.₇Sr₀.₃MnO₃ heterostructures, realizing robust, bistable resistance switching with unconventional magnetoresistance exceeding 200 %, tunable by current, temperature, and magnetic field. These findings open a phase-transition-based route for electrically driven spintronic devices beyond conventional torque-based strategies.",nature_html,0
DICER1-related tumour predisposition mutations increase 3p-miRNA function and HERVH activity,https://www.nature.com/articles/s41467-026-76094-2,Nature Communications,2026-07-25 00:00:00 UTC,2026-07-25 00:00:00+00:00,10.1038/s41467-026-76094-2,Sara Macias,"The DICER1 gene is mutated in cancer, including in DICER1-related tumour predisposition. Cancer-associated hotspot mutations have been reported in both catalytic domains of DICER and are predicted to disrupt miRNA biogenesis. To understand how these hotspot mutations contribute to cancer development, we generate cell lines harbouring single amino acid substitutions within the catalytic RNase IIIa (S1344L) or RNase IIIb (D1709N) domains of the endogenous DICER1 gene. Here we show that both mutations result in a widespread loss of 5p miRNAs, and an increase in 3p passenger strands loading into AGO2. The shared similarities between both mutants can be attributed to the structural proximity of the S1344 residue to the RNase IIIb catalytic centre. Functionally, we find that changes in the repertoire of miRNAs loaded into AGO2 result in altered gene expression, impacting critical pathways for cancer development. Additionally, our results indicate that inactivating the processing activity of DICER does not result in genomic instability. Instead, mutations cause upregulation of transposable elements, including the human endogenous retrovirus H through miRNA-independent mechanisms. This suggests that both canonical and non-canonical DICER functions are important to understand DICER1-related tumour predisposition.",nature_html,0
Force‐Induced Control of Circularly Polarized Luminescence With Rotaxane Architecture,https://onlinelibrary.wiley.com/doi/10.1002/anie.9590374?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-07-25 03:51:45 UTC,2026-07-25 03:51:45+00:00,10.1002/anie.9590374,Yoshimitsu Sagara,"ABSTRACT
                  The reversible molecular motions of mechanically interlocked molecules (MIMs) have played a crucial role in realizing stimuli‐responsive functions. While the reversible switching of circularly polarized luminescence (CPL) properties has been achieved using MIMs through pH change and/or addition of chemicals, the mechanically controlled CPL utilizing the interlocked architecture has not yet been demonstrated. Here, we introduce a rotaxane‐based mechanophore designed for force‐induced CPL on/off switching. The mechanophore consists of a ring featuring a CPL‐active helicene luminophore and an axle with a matching quencher. The rotaxane mechanophores covalently introduced at the cross‐linking points of a double‐network (DN) gel are reversibly activated and deactivated in response to changes in applied force transduced through the polymer chains during the macroscopic swelling and shrinking of the DN gel. The isotropic swelling of the DN gel effectively suppresses artifacts arising from macroscopic sample orientation, enabling accurate detection of reciprocal CPL derived from a single chiral emitter. This work establishes the first example of mechanical control of CPL at the single‐molecule level and provides a robust measurement methodology for force‐induced CPL switching in soft materials.",crossref,0
A High‐Voltage Membrane‐Free Li–Organic Hybrid Flow Battery Using Eutectic Lithium Chemistry,https://onlinelibrary.wiley.com/doi/10.1002/anie.8407735?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-07-25 04:03:34 UTC,2026-07-25 04:03:34+00:00,10.1002/anie.8407735,Jianbing “Jimmy” Jiang,"ABSTRACT
                  
                    Membrane‐free redox flow batteries offer simplified design and reduced cost, but their electrochemical performance remains limited. Here, a high‐voltage nonaqueous membrane‐free Li–organic hybrid flow battery was constructed using a biphasic electrolyte. The bottom‐phase anolyte is a deep eutectic solvent formed by lithium hexafluorophosphate and 2,2,2‐trifluoroacetamide, which provides a wide electrochemical stability window of 4.81 V, low viscosity of 13.8 cP, high ionic conductivity of 8.59 mS·cm
                    −1
                    , and stable compatibility with lithium metal. The top‐phase catholyte is dichloromethane containing a long‐alkyl‐chain phenothiazine derivative, which exhibits excellent redox reversibility and strict confinement in the upper phase. The biphasic system achieved an open‐circuit voltage of approximately 3.6 V and stable operation at 0.5 M concentration, retaining 85.6% of theoretical capacity with a Coulombic efficiency of 97.6% after 100 cycles. In flow configuration, the 0.5 M battery maintained over 92% capacity after 10 days of continuous cycling with minimal self‐discharge. A preliminary cost estimation yielded $134.8 kWh
                    −1
                    , which is lower than vanadium redox flow batteries, and both electrolyte phases displayed strong flame resistance. This study provides a viable design strategy to enable membrane‐free nonaqueous Li–organic hybrid flow battery by leveraging eutectic lithium chemistry and immiscible solvent interfaces.",crossref,0
Acceptor‐Doped Cerium Oxides Enabling Metallic Nanocatalyst Exsolution for Hydrogen Production From Ammonia,https://onlinelibrary.wiley.com/doi/10.1002/anie.6182981?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-07-25 04:05:23 UTC,2026-07-25 04:05:23+00:00,10.1002/anie.6182981,José Manuel Serra,"ABSTRACT
                  
                    The development of advanced catalysts with enhanced activity and durability is essential for driving sustainable hydrogen production through ammonia cracking. In this sense, exsolution has gained prominence for generating stable and active nanoparticles socketed into the oxide support with high resistance to sintering. However, challenges remain in expanding these methods to CeO
                    2
                    ‐based systems due to the limited solubility of transition metals in fluorite oxides. Here, it is demonstrated that incorporating Gd into the CeO
                    2
                    lattice enhances the successful dissolution of Ru and Rh, promoting the exsolution of highly dispersed metallic nanoparticles (∼3 nm), including RuRh alloys. The resulting Ru‐exsolved@Ce
                    0.8
                    Gd
                    0.2
                    O
                    2‐δ
                    catalyst exhibits remarkable catalytic activity and long‐term stability in ammonia decomposition for 260 h, outperforming Ru‐impregnated catalysts. In addition, benchmarking against literature values demonstrates that the Ru‐exsolved@Ce
                    0.8
                    Gd
                    0.2
                    O
                    2‐δ
                    are among the most active catalysts at 400 °C. This work highlights the potential of lattice modification of CeO
                    2
                    ‐based catalytic supports via acceptor doping, resulting in significant metal‐exsolution dispersion and remarkably active catalysts for hydrogen generation via ammonia decomposition, with potential applications that can be expanded to other (electro)catalytic systems.",crossref,0
