title,link,published,source,pub_date
Interpretable machine learning-guided plasma catalysis for hydrogen production,https://www.nature.com/articles/s44286-025-00287-7,2025-10-03 00:00:00,Nature Chemical Engineering,2025-10-03 00:00:00+00:00
Photolysis-generated sulfenylnitrenes enable site-selective nitrogen-atom insertion into N-heterocycles,https://www.cell.com/chem/fulltext/S2451-9294(25)00344-4?rss=yes,2025-10-03 00:00:00,Chem,2025-10-03 00:00:00+00:00
Quantitative and mechanistic insights into proton dynamics for fast energy storage,https://www.nature.com/articles/s41563-025-02366-9,2025-10-03 00:00:00,Nature Materials,2025-10-03 00:00:00+00:00
Spectroscopic probe of spin current,https://www.nature.com/articles/s41563-025-02365-w,2025-10-03 00:00:00,Nature Materials,2025-10-03 00:00:00+00:00
Conservation outcomes of dietary transitions across different values of nature,https://www.nature.com/articles/s41893-025-01595-9,2025-10-03 00:00:00,Nature Sustainability,2025-10-03 00:00:00+00:00
Healthy diets support conservation,https://www.nature.com/articles/s41893-025-01596-8,2025-10-03 00:00:00,Nature Sustainability,2025-10-03 00:00:00+00:00
A long-term self-driven metronomic photodynamic system for cancer therapy,https://www.nature.com/articles/s41467-025-63868-3,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Anle138b binds predominantly to the central cavity in lipidic Aβ₄₀ fibrils and modulates fibril formation,https://www.nature.com/articles/s41467-025-64443-6,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Observation of multiple time crystals in a driven-dissipative system with Rydberg gas,https://www.nature.com/articles/s41467-025-64488-7,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Tellurium-assisted growth of large-scale atom-thin insulating amorphous carbon on insulating substrates,https://www.nature.com/articles/s41467-025-63872-7,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
A blueprint for designing the next-generation of synthetic C<sub>1</sub> microbes,https://www.nature.com/articles/s41467-025-64483-y,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Author Correction: In situ visualization of endothelial cell-derived extracellular vesicle formation in steady state and malignant conditions,https://www.nature.com/articles/s41467-025-64770-8,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Author Correction: Cross-population GWAS and proteomics improve risk prediction and reveal mechanisms in atrial fibrillation,https://www.nature.com/articles/s41467-025-64765-5,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Publisher Correction: Oxygen spillover on supported Pt-cluster for anti-CO-poisoning hydrogen oxidation,https://www.nature.com/articles/s41467-025-64767-3,2025-10-03 00:00:00,Nature Communications,2025-10-03 00:00:00+00:00
Five-volt-class high-capacity all-solid-state lithium batteries,https://www.nature.com/articles/s41560-025-01865-y,2025-10-03 00:00:00,Nature Energy,2025-10-03 00:00:00+00:00
CO electrolysers with 51% energy efficiency towards C<sub>2+</sub> using porous separators,https://www.nature.com/articles/s41560-025-01846-1,2025-10-03 00:00:00,Nature Energy,2025-10-03 00:00:00+00:00
Structure-performance relationships for catalysis-driven molecular machinery,https://www.cell.com/chem/fulltext/S2451-9294(25)00333-X?rss=yes,2025-10-03 00:00:00,Chem,2025-10-03 00:00:00+00:00
Swapping membranes for separators,https://www.nature.com/articles/s41560-025-01833-6,2025-10-03 00:00:00,Nature Energy,2025-10-03 00:00:00+00:00
Author Correction: Ribonucleotide incorporation into mitochondrial DNA drives inflammation,https://www.nature.com/articles/s41586-025-09682-9,2025-10-03 00:00:00,Nature,2025-10-03 00:00:00+00:00
‘Rogue’ planet is fastest-growing ever observed,https://www.nature.com/articles/d41586-025-03208-z,2025-10-03 00:00:00,Nature,2025-10-03 00:00:00+00:00
Divergent access to <i>E</i>- or <i>Z</i>-trisubstituted medium-sized cycloalkenes by Pd-catalysed cycloaddition,https://www.nature.com/articles/s41557-025-01933-6,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
Leveraging electron donor–acceptor complexes for kinetic resolution in catalytic asymmetric photochemical synthesis,https://www.nature.com/articles/s41557-025-01973-y,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
Bottom-up approach to making larger hydrocarbon molecules capable of optical cycling,https://www.nature.com/articles/s41557-025-01965-y,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
Selective arylation of atypical C–F bonds in polyfluoroarenes with aryl chlorides,https://www.nature.com/articles/s41557-025-01962-1,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
Opinionated science,https://www.nature.com/articles/s41557-025-01957-y,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
Icing a three-layer cake for predictive modelling of adsorption,https://www.nature.com/articles/s41557-025-01951-4,2025-10-03 00:00:00,Nature Chemistry,2025-10-03 00:00:00+00:00
