title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Maternal nutrition determines the variable expressivity of STRA6-associated eye malformations,https://www.pnas.org/doi/abs/10.1073/pnas.2608068123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2608068123,Johannes von Lintig,"Mutations in
                    STRA6
                    , the high-affinity receptor for retinol-binding protein, cause Matthew-Wood syndrome, a congenital disorder characterized by striking phenotypic variability ranging from isolated ocular anomalies to severe multisystem malformations. The mechanisms underlying this variable expressivity and incomplete penetrance remain poorly understood. Here, we used mice to determine how maternal vitamin A status and embryonic
                    Stra6
                    genotype interact to shape ocular development. Using
                    Stra6
                    -deficient mice bred under defined dietary conditions, we demonstrate that maternal vitamin A availability is a major modifier of phenotypic outcome. Maternal vitamin A restriction resulted in microphthalmia and markedly reduced postnatal survival of the offspring. Remarkably, offspring of
                    Stra6
                    −/−
                    dams maintained on a vitamin A–sufficient diet, corresponding to the recommended dietary allowance for mice, also developed pronounced ocular abnormalities, including retinal dysplasia and impaired rod and cone opsin differentiation. In contrast, supraphysiological maternal vitamin A intake, as provided by a standard chow, partially rescued ocular development and produced near-normal eye morphology in the offspring. Strikingly, heterozygous
                    Stra6
                    +/−
                    offspring born to
                    Stra6
                    −/−
                    dams were protected from both lethality and ocular malformations despite maternal STRA6 deficiency and dietary vitamin A restriction. Biochemical analyses revealed that ocular retinoid availability strictly depended on the
                    Stra6
                    genotype of the offspring, whereas some circulating retinol remained detectable even under maternal vitamin A deficiency. Together, these findings identify a gene–nutrient interaction that explains the variable expressivity of
                    STRA6
                    -associated disease and establish maternal vitamin A status as a critical determinant of ocular development and postnatal survival.",crossref,0
Successful oocyte transport through the oviduct does not depend on the longitudinal alignment of oviduct epithelial folds,https://www.pnas.org/doi/abs/10.1073/pnas.2605383123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2605383123,Toshihiko Fujimori,"The luminal epithelium of the oviduct exhibits ciliary beating oriented along the ovary–uterus (O–U) axis, driving oocyte transport toward the uterus. Longitudinal epithelial folds have also been proposed to facilitate this transport, but their functional contribution has not been tested because the mechanisms that orient these folds remain unclear. In this study, we found that in
                    
                      Vangl1
                      gt/gt
                    
                    oviducts, which lack the core planar cell polarity (PCP) protein VANGL1, ciliary beating orientation is largely preserved, whereas longitudinal folds are disrupted. Despite fold malformation,
                    
                      Vangl1
                      gt/gt
                    
                    females were able to produce offspring, suggesting that oocyte transport to the uterus can occur even when longitudinal fold alignment is disrupted. Polarized distributions of core PCP proteins at cell boundaries have been proposed to establish O–U–oriented ciliary beating and cell elongation, and theoretical work predicts that O–U–aligned cell elongation drives longitudinal fold formation. Consistent with this, our three-dimensional cell-shape analysis revealed a loss of cell elongation in
                    
                      Vangl1
                      gt/gt
                    
                    oviducts. Moreover, although other core PCP proteins remained polarized, their polarity axes were misaligned with ciliary orientation in
                    
                      Vangl1
                      gt/gt
                    
                    oviducts, suggesting that ciliary orientation can be guided by mechanisms that are at least partly independent of canonical core-protein polarity. Together, our findings help define the physiological contribution of longitudinal folds and illuminate how distinct polarity systems—fold orientation, cell elongation, and ciliary beating—are established and coordinated in the oviduct.",crossref,0
AgRP neurons are required for the weight-lowering effects of GLP-1 receptor agonists in female mice,https://www.pnas.org/doi/abs/10.1073/pnas.2614476123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2614476123,Tamas L. Horvath,"Glucagon-like peptide-1 receptor agonists (GLP-1RAs), including semaglutide, produce robust and sustained weight loss, yet the central mechanisms supporting their long-term efficacy remain incompletely understood. Agouti-related peptide (AgRP) neurons of the arcuate nucleus are classically activated by negative energy balance and promote feeding and energy conservation. Based on this framework, GLP-1RAs have generally been expected to suppress or bypass AgRP neuron activity. Here, we report that AgRP neuron activation is required for the full weight-lowering effects of GLP-1RAs in female mice. Across complementary AgRP loss-of-function models, disruption of AgRP circuit integrity reduced the full weight-lowering effects of GLP-1RAs. This requirement varies with sex, diet, and mode of AgRP disruption. We found that GLP-1RA treatment is associated with increased markers of neuronal activation, mitochondrial engagement, and synaptic remodeling in AgRP neurons. We further identify a glucocorticoid-to-AgRP signaling axis as an important pathway mediating this functional recruitment of AgRP neurons. Together, these findings reveal that contrary to prevailing assumptions, GLP-1RA engages AgRP neurons to sustain weight loss, highlighting an unexpected role for these neurons in coordinating adaptive metabolic responses to pharmacologically induced negative energy balance.",crossref,0
High-throughput deformability-based microfluidic sorting reveals metastatic cancer subpopulations,https://www.pnas.org/doi/abs/10.1073/pnas.2604094123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2604094123,Chwee Teck Lim,"The deformability of cancer cells is a critical indicator of their malignancy, as this mechanical property of cancer cells can reflect various biostructural and biochemical changes such as the cytoskeletons and protein expressions. However, selectively isolating and analyzing cell subpopulations with differing deformability and their associated biological properties remains challenging, especially at high throughput. Here, we introduce a microstructure-assisted spiral microfluidic platform that sorts cancer cells based on their deformability at ultrahigh throughput (&gt;2,000,000 cells min
                    −1
                    ) and couples the workflow to real-time, image-based phenotyping of cell parameters. We profile the sorted fractions and investigate a tripartite correlation between the deformability of cancer cells, the expression of proteins in different subpopulations, and the metastatic ability of cancer cells. This tripartite correlation has been confirmed in human breast cancer cell lines with metastatic potential (including MDA-MB-231 cells and BT-549 cells), where these cells are classified into subpopulations based on their deformability. The more deformable subpopulation exhibits increased invasiveness and distinct cytoskeletal remodeling and epithelial-to-mesenchymal transition (EMT)-associated protein signatures. Leveraging these deformability differences, our label-free platform enables high-throughput enrichment of aggressive cancer subpopulations and provides a scalable front end for liquid biopsy workflows. More broadly, deformability-based sorting may support improved analysis of rare metastasis-prone cells and accelerate high-throughput screening for mechano-targeted therapeutic strategies, offering a practical route to integrate cell deformability into precision oncology and therapy.",crossref,0
Highly localized droplet clustering in shallow cumulus clouds,https://www.pnas.org/doi/abs/10.1073/pnas.2602976123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2602976123,Gholamhossein Bagheri,"The size and spatial clustering of water droplets in warm clouds influence cloud evolution and radiation properties and thus are of fundamental importance for the Earth’s energy balance and water cycle. Some proposed mechanisms for droplet growth and precipitation initiation in warm clouds require strong droplet clustering. Resolving such clustering on sub-cm scales remains a challenge. The most detailed observations, collected from aircraft, showed weak mm-scale droplet clustering averaged over kilometer scales in stratocumulus clouds. Here we present spatially resolved in-situ holographic measurements from a tethered aerostat, demonstrating that clustering in shallow cumulus clouds is significantly stronger and far more localized than previously thought. These findings challenge current cloud microphysics frameworks, with implications for precipitation initiation and cloud modeling.",crossref,0
Activation of the angiotensin II type I receptor by a nonpeptide agonist,https://www.pnas.org/doi/abs/10.1073/pnas.2602538123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2602538123,Andrew C. Kruse,"The angiotensin II type I receptor (AT1R) is a G protein–coupled receptor that regulates the cardiovascular system and as a result is one of the most successful pharmacological targets for the treatment of hypertension. Within the angiotensin receptor pharmacological landscape, agonists are peptide ligands, whereas potent antagonists are predominantly small molecules. Three decades ago, a small number of nonpeptide AT1R agonists were identified. These molecules largely share a chemical scaffold with AT1R antagonists, but appeared to interact with the receptor in a manner that diverges from both antagonists and peptide agonists. Here, we revisit L-162,313, the prototype nonpeptide AT1R agonist and determine how the antagonist-like chemical scaffold acts as an agonist. L-162,313 binds similarly to AT1R antagonists, but unlike antagonists, it engages the same activation switches as peptide agonists. We map the spatial relationship required for activation of AT1R by nonpeptide agonists and used this information to design a small library of L-162,313 derivatives. These rationally designed derivatives had the expected reduced or enhanced potency based on the structural basis for activation. Our data resolve a long-standing pharmacological mystery and provide a foundation for generating more efficacious small molecule AT1R agonists.",crossref,0
DENV-4 infection suppresses transcription of DNA repair genes,https://www.pnas.org/doi/abs/10.1073/pnas.2536909123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2536909123,Nimrat Chatterjee,"The molecular mechanisms behind Dengue virus-dependent host pathogenesis, especially genome instability, remain largely unclear. This RNA virus causes a debilitating disease during active infection and presents future risks of postdengue syndromes, leukemia, and DNA damage in the blood cells of infected patients, with the underlying mechanisms unknown. In this study, we show that DENV-4 infection induces significant DNA damage and suppresses the transcription of genes involved in DNA repair and select mutagenic translesion synthesis (TLS) polymerases, indicating that DENV-4-dependent pathobiology leaves durable biological “scars” that incrementally increase chronic disease risk, including carcinogenesis and postdengue syndromes.",crossref,0
Developmental plasticity under human management shaped cereal evolution prior to domestication in the Early Holocene southern Levant,https://www.pnas.org/doi/abs/10.1073/pnas.2535274123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2535274123,Cheryl A. Makarewicz,"The domestication of plants in southwest Asia was an evolutionary process that took place over several millennia in the Early Holocene. During this time, domestic species developed distinct traits that distinguished them from their wild counterparts. Current models of plant domestication emphasize the role of genetic selection in the evolution of these traits, viewing these as heritable adaptations that arose in response to selective pressures associated with human cultivation. In cereals, domestication resulted in the evolution of nonshattering rachis and increased grain size, two traits that can be tracked directly in the archaeobotanical record. Analyses of Early Neolithic cereal remains demonstrate that grain size increase occurred prior to the evolution of nonshattering rachis, a sequence that is often interpreted as evidence of selection for larger grains under cultivation, specifically tillage. Here, we combine morphological and metrical analyses of cereal remains, stable carbon isotope analysis, and weed ecology to test this hypothesis, using three assemblages from the southern Levant: Pre-Pottery Neolithic A Sharara (
                    c.
                    9250–9200 cal BCE), Pre-Pottery Neolithic A el-Hemmeh (
                    c.
                    9400–8700 cal BCE), and Late Pre-Pottery Neolithic B el-Hemmeh (
                    c.
                    7500–7000 cal BCE). Our findings indicate that increased grain size in the Early Holocene can be better understood as a plastic response to variation in growing conditions, specifically moisture, rather than as a result of genetic selection for increased grain size under cultivation. We propose that cereal evolution in southwest Asia was initially driven by developmental plasticity, followed by genetic selection.",crossref,0
Evolution after whole-genome duplication (WGD) drives phenotypic and transcriptomic divergence more than WGD in an autopolyploid herb,https://www.pnas.org/doi/abs/10.1073/pnas.2533430123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2533430123,Christian Parisod,"Whole-genome duplication (WGD) is a major driver of plant speciation and often hypothesized to promote rapid adaptation to new or changing environmental conditions. However, the extent to which WGD per se fosters phenotypic and transcriptional novelties, and the relative contribution of WGD-induced changes vs post-WGD evolution to trait differentiation between cytotypes remains poorly understood. Here, we investigated the phenotypic and transcriptomic consequences of WGD and subsequent evolution in the
                    Biscutella laevigata
                    diploid–autotetraploid complex by comparing replicated diploid, synthetic autotetraploids, and natural autotetraploids (originated some 24,000 to 7,000 generations ago) under moderate daily temperature fluctuations (stable) vs. daily heat stress (changing) conditions. WGD led to reduced specific leaf area and slower rosette growth but had no significant effect on biomass. Post-WGD evolution acted in contrasting directions on WGD-induced changes, either reverting traits to diploid-like values or maintaining them in natural autotetraploids. Overall, WGD induced a decrease in fitness that was mitigated by post-WGD evolution, resulting in natural autotetraploids with similar or higher fitness under changing conditions than diploids. While the genetic background modulates the effects of WGD, cytotype-level transcriptomic analyses revealed limited immediate effects of WGD under stable conditions, although heat stress induced different responses across cytotypes. Altogether, our results highlight a complex interplay between immediate WGD-induced and subsequent evolution at the phenotypic and transcriptomic levels, supporting a predominant role of post-WGD evolution in the differentiation of current cytotypes and the adaptive evolution of autotetraploids of
                    B. laevigata
                    .",crossref,0
A lettuce receptor-like kinase recognizes the highly conserved heptapeptide motif within microbial Nep1-like proteins,https://www.pnas.org/doi/abs/10.1073/pnas.2532196123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-04 07:00:00 UTC,2026-08-04 07:00:00+00:00,10.1073/pnas.2532196123,Guido Van den Ackerveken,"Plants rely on cell surface immune receptors to detect microbial patterns and initiate effective defense responses. Although the Asteraceae family is one of the largest and economically important plant groups, little information is available about its pattern-triggered immunity signaling. Cultivated lettuce (
                    Lactuca sativa
                    L.) recognizes a 24-amino acid peptide (nlp24) from necrosis- and ethylene-inducing peptide 1 (Nep1)-like proteins (NLPs) found in bacteria, fungi, and oomycetes. Here, we perform an extensive characterization of nlp24-induced immune responses in lettuce and identify the LETTUCE nlp24 RECEPTOR (LNR) as the leucine-rich repeat receptor-like kinase mediating its recognition. Remarkably, nlp24 recognition in lettuce and subsequent activation of defenses strongly depend on the conserved heptapeptide motif (GHRHDWE). Structural modeling-guided mutagenesis experiments suggest that residues in the nlp24 heptapeptide interact with a hydrophobic pocket in the LNR solenoid structure. Divergent ligand specificities and the absence of sequence homology between LNR and the
                    Arabidopsis
                    nlp24-recognizing receptor RLP23 indicate that NLP recognition in lettuce and
                    Arabidopsis
                    emerged independently, through convergent evolution. Our phylogenetic analysis shows that LNR is closely related to
                    Arabidopsis
                    MALE DISCOVERER 1-INTERACTING RECEPTOR-LIKE KINASE 2 (MIK2) but belongs to a distinct, Asteraceae-specific monophyletic subgroup that has undergone a significant expansion in
                    Lactuca
                    . Our findings provide insights into the mechanisms of pattern-triggered immunity in lettuce and present an example of convergent evolution of plant pattern-recognition receptors.",crossref,0
