title,link,published,source,pub_date
How smallpox reached the Americas: first genomic evidence points to Europeans,https://www.nature.com/articles/d41586-026-02366-y,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
Efficient battery electrolyte design for electric aircraft driven by physics-augmented AI,https://www.cell.com/joule/fulltext/S2542-4351(26)00285-0?rss=yes,2026-07-31 00:00:00 UTC,Joule,2026-07-31 00:00:00+00:00
How webby is the wood-wide web?,https://www.nature.com/articles/s41557-026-02220-8,2026-07-31 00:00:00 UTC,Nature Chemistry,2026-07-31 00:00:00+00:00
Oleic acid at the heart of olive oil,https://www.nature.com/articles/s41557-026-02200-y,2026-07-31 00:00:00 UTC,Nature Chemistry,2026-07-31 00:00:00+00:00
Water-induced bridgmanite coarsening may produce highly-viscous lower mantle seismic anomalies,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag464/8748415?rss=1,2026-07-31 00:00:00 UTC,National Science Review Advance Access,2026-07-31 00:00:00+00:00
"Scientists using LLMs will ‘do more, less well’, modelling study predicts",https://www.nature.com/articles/d41586-026-02397-5,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
Getting the balance right—Considerations of lithium enrichment for the fusion fuel cycle with a focus on nuclear non-proliferation,https://www.cell.com/joule/fulltext/S2542-4351(26)00280-1?rss=yes,2026-07-31 00:00:00 UTC,Joule,2026-07-31 00:00:00+00:00
The forensic traces that can help catch poachers — July’s best science images,https://www.nature.com/articles/d41586-026-02274-1,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
Meat allergy is on the rise — what scientists want to know,https://www.nature.com/articles/d41586-026-02362-2,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
The power of ignorance and peering into the Milky Way: Books in brief,https://www.nature.com/articles/d41586-026-02371-1,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
The physics of fizz: why some bubbles are louder than others,https://www.nature.com/articles/d41586-026-02334-6,2026-07-31 00:00:00 UTC,Nature,2026-07-31 00:00:00+00:00
