title,link,published,source,pub_date
A fever dream of jellies and slugs,https://www.nature.com/articles/d41586-026-02314-w,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
How hydrogen damages Ni-based superalloys in the heat,https://www.nature.com/articles/s41563-026-02707-2,2026-07-27 00:00:00 UTC,Nature Materials,2026-07-27 00:00:00+00:00
Non-reciprocal linearly polarized light in simple media,https://www.nature.com/articles/s41563-026-02660-0,2026-07-27 00:00:00 UTC,Nature Materials,2026-07-27 00:00:00+00:00
Force-responsive biomaterials drive tissue repair by harnessing endogenous growth factors,https://www.nature.com/articles/s41563-026-02682-8,2026-07-27 00:00:00 UTC,Nature Materials,2026-07-27 00:00:00+00:00
Hydrogen-induced damage in Ni-based superalloys at elevated temperatures,https://www.nature.com/articles/s41563-026-02680-w,2026-07-27 00:00:00 UTC,Nature Materials,2026-07-27 00:00:00+00:00
Hidden spin-valley locking stabilizes nanosecond spin polarization in 2D perovskites,https://www.nature.com/articles/s41565-026-02238-6,2026-07-27 00:00:00 UTC,Nature Nanotechnology,2026-07-27 00:00:00+00:00
Spontaneous and indefinite blinking in upconverting nanoparticles for ångström-precision multicolour super-resolution imaging,https://www.nature.com/articles/s41565-026-02233-x,2026-07-27 00:00:00 UTC,Nature Nanotechnology,2026-07-27 00:00:00+00:00
Integrated blue ZnSe/ZnS quantum dot lasers on a silicon nitride platform,https://www.nature.com/articles/s41565-026-02237-7,2026-07-27 00:00:00 UTC,Nature Nanotechnology,2026-07-27 00:00:00+00:00
Advancing sustainable aquaculture with a zero-valent copper filter system,https://www.nature.com/articles/s41893-026-01902-y,2026-07-27 00:00:00 UTC,Nature Sustainability,2026-07-27 00:00:00+00:00
Pyridoxal photoenzymes for asymmetric radical–radical cross-couplings,https://www.nature.com/articles/s41586-026-10930-9,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
Phase-homogeneous mixed halide perovskites for stable tandem photovoltaics,https://www.nature.com/articles/s41586-026-10929-2,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
Daily briefing: The town heated by one big battery,https://www.nature.com/articles/d41586-026-02355-1,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
Towards safe and just planetary boundaries for novel entities,https://www.nature.com/articles/s41893-026-01906-8,2026-07-27 00:00:00 UTC,Nature Sustainability,2026-07-27 00:00:00+00:00
The existential choice facing UK physics facilities: commercialize or close,https://www.nature.com/articles/d41586-026-02171-7,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
A chemical avenue to manipulate field-reentrant superconducting competition in infinite layer nickelates,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag457/8742437?rss=1,2026-07-27 00:00:00 UTC,National Science Review Advance Access,2026-07-27 00:00:00+00:00
Closed-loop battery recycling through cathode resynthesis,https://www.nature.com/articles/s41578-026-00947-x,2026-07-27 00:00:00 UTC,Nature Reviews Materials,2026-07-27 00:00:00+00:00
Researchers are building computers that run on brain organoids — but have neglected a major ethical issue,https://www.nature.com/articles/d41586-026-02316-8,2026-07-27 00:00:00 UTC,Nature,2026-07-27 00:00:00+00:00
Filling faults and vacancy swap occupation in half-Heusler compounds,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag458/8742436?rss=1,2026-07-27 00:00:00 UTC,National Science Review Advance Access,2026-07-27 00:00:00+00:00
