title,link,published,source,pub_date
Benchmarking scRNA-seq copy number variation callers,https://www.nature.com/articles/s41467-025-62359-9,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Pseudokinases can catalyse peptide cyclization through thioether crosslinking,https://www.nature.com/articles/s41557-025-01954-1,2025-10-02 00:00:00,Nature Chemistry,2025-10-02 00:00:00+00:00
Research assessment: a round-up for early-career researchers,https://www.nature.com/articles/d41586-025-02498-7,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Model organism databases face budget cuts and closures,https://www.nature.com/articles/d41586-025-03040-5,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
"Keep, lose, add: a checklist for plotting your next career move in science",https://www.nature.com/articles/d41586-025-02898-9,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
"Memorable, distinctive, not too ‘sciencey’: why we named our biotech firm Anocca",https://www.nature.com/articles/d41586-025-02667-8,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Exclusive: ex-CDC director talks about why she was fired,https://www.nature.com/articles/d41586-025-03179-1,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Biothreat hunters catch dangerous DNA before it gets made,https://www.nature.com/articles/d41586-025-03230-1,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Convergence of nanotechnology and CRISPR-based diagnostics,https://www.nature.com/articles/s41565-025-02018-8,2025-10-02 00:00:00,Nature Nanotechnology,2025-10-02 00:00:00+00:00
Heat pumps can help alleviate residential energy insecurity in the USA,https://www.nature.com/articles/s41560-025-01840-7,2025-10-02 00:00:00,Nature Energy,2025-10-02 00:00:00+00:00
The comfort rebound from heat pumps and impact on household cooling behaviour and energy security,https://www.nature.com/articles/s41560-025-01845-2,2025-10-02 00:00:00,Nature Energy,2025-10-02 00:00:00+00:00
Near-optimal energy planning strategies with modeling to generate alternatives to flexibly explore practically desirable options,https://www.cell.com/joule/fulltext/S2542-4351(25)00325-3?rss=yes,2025-10-02 00:00:00,Joule,2025-10-02 00:00:00+00:00
Jane Goodall’s legacy: three ways she changed science,https://www.nature.com/articles/d41586-025-03209-y,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Author Correction: Fluctuating local polarization: a generic fingerprint for enhanced piezoelectricity in Pb-based and Pb-free perovskite ferroelectrics,https://www.nature.com/articles/s41467-025-64775-3,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Machine learning applied to biocatalysis research,https://www.nature.com/articles/s41467-025-64510-y,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Orbital and millennial-scale forcing of the Patagonian Ice Sheet throughout the Last Glacial Cycle,https://www.nature.com/articles/s41467-025-64614-5,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Scooped by a cupcake business: why we called our green-cement company Sublime Systems,https://www.nature.com/articles/d41586-025-02670-z,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Iron and oxygen vacancies co-modulated adsorption evolution and lattice oxygen dual-path mechanism for water oxidation,https://www.nature.com/articles/s41467-025-63844-x,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Tectonic–astronomical interactions in shaping late Paleozoic climate and organic carbon burial,https://www.nature.com/articles/s41467-025-63896-z,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
<i>Trans</i>-eQTL mapping prioritises <i>USP18</i> as a negative regulator of interferon response at a lupus risk locus,https://www.nature.com/articles/s41467-025-63856-7,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Pincer-cobalt boosts divergent alkene carbonylation under tandem electro-thermo-catalysis,https://www.nature.com/articles/s41467-025-63875-4,2025-10-02 00:00:00,Nature Communications,2025-10-02 00:00:00+00:00
Best practices for advanced oxidation processes,https://www.nature.com/articles/s41893-025-01655-0,2025-10-02 00:00:00,Nature Sustainability,2025-10-02 00:00:00+00:00
Six principles to get natural climate solutions right in Africa,https://www.nature.com/articles/s41893-025-01652-3,2025-10-02 00:00:00,Nature Sustainability,2025-10-02 00:00:00+00:00
These alien planets are astronomers’ favourites: here’s why,https://www.nature.com/articles/d41586-025-03220-3,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Publisher Correction: Multimodal cell maps as a foundation for structural and functional genomics,https://www.nature.com/articles/s41586-025-09648-x,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Author Correction: EBI2 augments Tfh cell fate by promoting interaction with IL-2-quenching dendritic cells,https://www.nature.com/articles/s41586-025-09691-8,2025-10-02 00:00:00,Nature,2025-10-02 00:00:00+00:00
Rare glimpse at understudied ecosystem prompts caution on deep-sea mining - University of Hawaii System,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBUR0JPaHlSWHBOZGRwLXlqREFwOE10Z0RpRXZFWnl4X0Y0TmE1eGlqOWR3dlVpWlZka3JiZGJNNjQ0cXdkRmc0TEU2UkFQS1Ryam1SdGpjQWxHRmtqRU8wNU9fUk1JUQ?oc=5,2025-10-02 00:11:03,"""deep sea mining"" - Google News",2025-10-02 00:11:03+00:00
Musk becomes world's first half-trillionaire,https://www.bbc.com/news/articles/c89d3547npjo?at_medium=RSS&at_campaign=rss,2025-10-02 01:45:44,BBC News,2025-10-02 01:45:44+00:00
New radioactive isotope therapies promise more targeted attacks on cancer,https://www.science.org/content/article/new-radioactive-isotope-therapies-promise-more-targeted-attacks-cancer,2025-10-02 02:00:00,Latest News from Science Magazine,2025-10-02 02:00:00+00:00
"Neurons can communicate via hidden network of nanotubes, study finds",https://www.science.org/content/article/neurons-can-communicate-hidden-network-nanotubes-study-finds,2025-10-02 02:00:00,Latest News from Science Magazine,2025-10-02 02:00:00+00:00
Made to order bioweapon? AI-designed toxins slip through safety checks used by companies selling genes,https://www.science.org/content/article/made-order-bioweapon-ai-designed-toxins-slip-through-safety-checks-used-companies,2025-10-02 02:00:00,Latest News from Science Magazine,2025-10-02 02:00:00+00:00
Poland launches nationwide recycling scheme for bottles and cans - TVP World,https://news.google.com/rss/articles/CBMiogFBVV95cUxNZ2otakRJanhnY0tmdXlrNEhTaDRaN210TEFzZ2lMR0VGRVZpR0tGV0MyUHVjLUZrYjdmc0pwNml1eWxsNU5ZZVlMUkhEX19xWVE2UExSVUNldUpOME40N1RQUEZ3S1pLeTVIUlpMaFh6bmVKYmFETHJoSmNkN2ZTTUh5UHR3UHNsblltbFo3dUF6OGxFb0drQmpZYXFQZmhZbEE?oc=5,2025-10-02 03:07:50,"""plastic recycling"" - Google News",2025-10-02 03:07:50+00:00
Renowned U.S. climate center trims staff ahead of expected budget cuts,https://www.science.org/content/article/renowned-u-s-climate-center-trims-staff-ahead-expected-budget-cuts,2025-10-02 04:05:08,Latest News from Science Magazine,2025-10-02 04:05:08+00:00
Researchers develop next-gen material with potential to replace plastics: 'This work will create new … strategies' - The Cool Down,https://news.google.com/rss/articles/CBMiigFBVV95cUxQZHIzaFJMbk5VWGs4Yl9zWDlWZXpIdmxoUmtyYTZWbWJnSzBVc21RTUt3THpIQ3RVZU9fTmxZQmFtWHF1bHhEc3J3LW8zaG1XYlV1MHAwME5qXzdzdThyZEZlUlI4emNMQVpPcEsySWJENmNUcDA4SG1CdXM0RzFDcm9OOTBCbWRxSHc?oc=5,2025-10-02 05:30:00,"""plastic recycling"" - Google News",2025-10-02 05:30:00+00:00
Strengthening nucleic acid biosecurity screening against generative protein design tools,https://www.science.org/doi/abs/10.1126/science.adu8578?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
Pharma’s hot zone,https://www.science.org/doi/abs/10.1126/science.aec7036?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
"Dutch government agrees to return Java Man, thousands of other fossils to Indonesia",https://www.science.org/doi/abs/10.1126/science.aec7425?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
Canada’s Supreme Court will decide fate of ostrich flock hit by bird flu,https://www.science.org/doi/abs/10.1126/science.aec7426?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
AI map reveals vast scope of ‘ghost forests’ along east coast of U.S.,https://www.science.org/doi/abs/10.1126/science.aec7428?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
"In a first, a gene therapy seems to slow Huntington disease",https://www.science.org/doi/abs/10.1126/science.aec7429?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
New museum bolsters China’s controversial claim to Pacific languages,https://www.science.org/doi/abs/10.1126/science.aec7430?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
UN politics won’t deliver an ambitious plastics treaty,https://www.science.org/doi/abs/10.1126/science.aec1353?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
New Products,https://www.science.org/doi/abs/10.1126/science.aec7033?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
Wildfire management at a crossroads: Mitigation and prevention or response and recovery?,https://www.science.org/doi/abs/10.1126/science.adx1230?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
In Science Journals,https://www.science.org/doi/abs/10.1126/science.aec7034?af=R,2025-10-02 06:00:10,AAAS: Science: Table of Contents,2025-10-02 06:00:10+00:00
