title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Degradation-assisted doping of organic semiconductors enabled by Lewis acids,https://www.nature.com/articles/s41563-026-02717-0,Nature Materials,2026-08-14 00:00:00 UTC,2026-08-14 00:00:00+00:00,10.1038/s41563-026-02717-0,Ingo Salzmann,"The chemical doping of organic semiconductors with molecular dopants is crucial for high-performance organic electronic devices. Chemically stable dopants are commonly used, enabling electron transfer until a thermodynamic equilibrium is reached, which then terminates the doping process. Here we demonstrate that using p-dopants that chemically degrade after electron transfer via their radical anion can increase the hole densities in the semiconductor host by up to two orders of magnitude. In this degradation-assisted doping mechanism, the electron affinity of the doping agent only enables a limited amount of charge transfer. Subsequent dopant degradation effectively removes its products from co-defining the thermodynamic equilibrium and, thus, allows the doping reaction to persist. We demonstrate that the prototypical Lewis acid tris(pentafluorophenyl)borane (B(C6F5)3) exemplifies degradation-assisted doping, and provide the theoretical framework for this doping strategy offering new avenues for optimizing charge carrier densities in organic semiconductors.",nature_html,0
Layer-engineered quantum anomalous Hall effect in twisted rhombohedral graphene,https://www.nature.com/articles/s41563-026-02711-6,Nature Materials,2026-08-14 00:00:00 UTC,2026-08-14 00:00:00+00:00,10.1038/s41563-026-02711-6,Shuigang Xu,"Realizing programmable topological states in quantum anomalous Hall (QAH) insulators requires tuning their topological invariant, the Chern number C. Here we report a QAH platform based on twisted rhombohedral graphene, in which C becomes a programmable and electrically tunable degree of freedom. In twisted monolayer–multilayer (1 + N) rhombohedral graphene, we find QAH states with C = N, where the layer number N = 3, 4, 5 directly sets the Chern number. We further demonstrate in situ electrical control. In a twisted monolayer–trilayer device, the sign of C is switched by electrostatic doping or displacement field. In addition, in twisted Bernal bilayer–rhombohedral tetralayer graphene, we drive a displacement-field-induced topological phase transition between two distinct QAH states with C = 3 and C = 4. Our work establishes a layer-engineered and electrically tunable platform that could lead to the on-demand engineering of correlated topological states.",nature_html,0
Yu-Shiba-Rusinov-assisted Andreev transport in a molecular junction between superconductors,https://www.nature.com/articles/s41467-026-76478-4,Nature Communications,2026-08-14 00:00:00 UTC,2026-08-14 00:00:00+00:00,10.1038/s41467-026-76478-4,Deung-Jang Choi,"Magnetic impurities in superconductors host Yu-Shiba-Rusinov (YSR) bound states, whereas weak superconducting junctions sustain subharmonic charge transport through multiple Andreev reflections (MAR). We explore these phenomena using a molecular-scale junction created by placing a nickelocene (Nc) molecule atop an Fe adatom on Pb(111) and approaching it with a superconducting scanning-tunneling-microscope tip. Gradually increasing the junction transparency drives the system from conventional YSR spectroscopy in the tunneling regime to resonant MAR transport and, ultimately, to a Josephson-coupled state. The resulting spectra exhibit shifted MAR thresholds, asymmetric line shapes, and odd-even features that identify YSR-assisted MAR. A combined theoretical treatment of junction transparency and exchange coupling accounts for these observations, while density-functional calculations show that the Nc-Fe complex forms an antiferromagnetic ground state with a residual Fe spin-\(\frac{1}{2}\) generating the YSR resonances. Our results demonstrate that the parameters governing YSR and MAR processes can be continuously tuned within a single superconducting nanojunction.",nature_html,0
Point-like photovoltaic junction in 2D semiconductor homobilayer,https://www.nature.com/articles/s41565-026-02251-9,Nature Nanotechnology,2026-08-14 00:00:00 UTC,2026-08-14 00:00:00+00:00,10.1038/s41565-026-02251-9,Goki Eda,"Atomically thin semiconductor junctions offer a platform for probing optoelectronic processes beyond the continuum limit, where reduced screening and strong exciton binding make local fields especially important for charge separation. Yet it remains unclear how individual dopants contribute to the photovoltaic response when the junction thickness becomes comparable with the atomic length scales and smaller than conventional depletion or diffusion lengths. Here we demonstrate this concept by probing the microscopic photoresponse of a van der Waals semiconductor homobilayer containing ionizing acceptors. Using photoconductive atomic force microscopy on vanadium-doped WSe2 (V:WSe2) bilayers, we directly visualize nanometre-scale photocurrent hotspots centred on single dopants, which have opposite current polarities for dopants in the top and bottom layers. Vertical WSe2/V:WSe2 homobilayer devices show that the macroscopic photocurrent scales linearly with dopant concentration and exhibits a compensation voltage that is independent of illumination power and dopant density, in contrast to bulk homojunction devices. Photocurrent spectroscopy and quasi-classical modelling indicate that charged dopants locally convert tightly bound intralayer excitons into charge-separated interlayer states, thereby enabling efficient exciton dissociation within a region of about 1 nm. These results establish dopant-defined point-like junctions as the elementary photovoltaic units in atomically thin homobilayers.",nature_html,0
Topological Frustration of Ångström‐Confined Water for Stable Aqueous Zinc‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74640?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:35:37 UTC,2026-08-14 06:35:37+00:00,10.1002/adma.74640,Jiang Zhou,"ABSTRACT
                  
                    Despite extensive efforts to regulate water activity in hydrogel electrolytes for aqueous zinc‐ion batteries (AZIBs), current strategies are insufficient to impose spatial constraints on water molecules and prevent the self‐assembly of bulk water networks. Herein, we report a quasi‐solid hybrid electrolyte (HM) by integrating polyacrylamide with a rigid inorganic montmorillonite (MMT) framework that imposes strong ångström confinement on interlayer water molecules. Such spatial confinement restricts the volume required to assemble a bulk three‐dimensional tetrahedral hydrogen‐bond network. Concurrently, polar Si‐O bonds on the MMT surface chemically anchor water molecules in a one‐hydrogen‐down configuration, inducing symmetry breaking and topological frustration. Consequently, Grotthuss‐type proton transport and water autoionization are suppressed. This molecular‐level regulation mitigates water‐induced parasitic reactions and byproduct accumulation, ensuring a reversible Zn/electrolyte interface. As a result, the assembled Zn||NH
                    4
                    V
                    4
                    O
                    10
                    full cell achieves stable cycling for over 800 cycles at 1 A g
                    −1
                    . By shifting the electrolyte design toward ångström topological engineering, this work establishes a promising paradigm for suppressing water‐induced parasitic reactions in high‐performance AZIBs.",crossref,0
Interfacial Failure and Self‐Healing in Solid‐State Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74666?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:36:32 UTC,2026-08-14 06:36:32+00:00,10.1002/adma.74666,Zaiping Guo,"ABSTRACT
                  Solid‐state batteries hold great promise for simultaneously improving energy density and intrinsic safety. However, their practical application is severely impeded by interfacial instabilities arising from coupled mechanical, chemical, and electrochemical degradation during cycling, ultimately resulting in rapid performance decay. Although conventional strategies, such as interfacial coatings or electrode structural optimization, have partially improved electrochemical performance, their inherently static nature renders them ill‐equipped to adapt to the continuous and dynamic evolution of interfacial damage during long‐term operation. To address these persistent challenges, dynamic interfacial self‐healing has emerged as a compelling strategy for developing highly durable and stable solid‐state batteries. In this review, we first discuss the origins and evolution of mechanical, chemical, and electrochemical failures at the interface, highlighting their intricate interplay. Recent progress in self‐healing strategies, including physical flow, chemical restoration, external stimuli, and electric fields was subsequently analyzed to solve specific interfacial failure behavior. Perspectives on the emerging strategies and key challenges for achieving high self‐healing efficiency were provided in the end. The development of self‐healing mechanisms presents a highly viable route toward the realization of robust, low‐pressure solid‐state batteries.",crossref,0
Nondestructive Integration of Laser‐Induced Biomass Graphene for Sustainable Wearable Electronics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74667?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:37:48 UTC,2026-08-14 06:37:48+00:00,10.1002/adma.74667,Yong Qian,"ABSTRACT
                  
                    Laser‐induced graphene (LIG) circuits hold significant promise for wearable electronics due to their excellent chemical stability and biocompatibility. However, fossil‐derived aromatic precursors are challenged by limited availability and environmental burden, and high energy laser processing damages substrates and hinders separation. Here, we propose a nondestructive strategy that integrates rapid heat dissipation and stress‐free pattern transfer based on a botanical lignin‐based precursor. Guided by the ReaxFF molecular dynamics simulation on the decomposition and reconstruction processes, lignin‐derived LIG circuits with high‐ordered structure and sheet resistance as low as 15 Ω sq
                    −1
                    are obtained, and allow for complete integration onto a wide range of polymers, including those with ultrathin (20 µm), low‐modulus (69 kPa), and low‐melting‐point (84°C) profiles previously inaccessible. Leveraging the above platforms, six flexible devices irradiating light, electron, and thermal sensing applications are constructed, demonstrating its universality. Last but not the least, lignin offers high biosynthetic yield, closed‐loop recyclability, and excellent biodegradability, achieving an approximately 90% reduction in environmental footprint compared to fossil‐based alternatives.",crossref,0
Reclaiming Reactive Oxygen Species With Taurine/Peroxytaurine Redox Couple for Achieving Ultra‐Long‐Term Cycle Stability in 4.8 V Li‐Rich Layered Oxide Cathodes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74626?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:39:05 UTC,2026-08-14 06:39:05+00:00,10.1002/adma.74626,Yan Yu,"ABSTRACT
                  
                    Li‐rich Mn‐based layered oxides (LRMOs) are essential cathode materials for higher energy densities in batteries. Nevertheless, the release of reactive oxygen species (ROS) at high voltages, accompanied by the migration of surface oxygen vacancies and transition metal ions, results in continuous electrolyte decomposition, irreversible phase transition, and nanovoids formation within bulk materials. These processes significantly shorten cycle life of batteries and limit practical applications. Herein, inspired by biological properties of taurine (TA) in scavenging ROS, we propose a straightforward cathode additive strategy by employing TA to effectively interact with ROS, thereby generating a reversible TA/peroxotaurine redox couple. This innovative mechanism enables efficient recycling of ROS, which in turn inhibits continuous electrolyte decomposition, O
                    2
                    release, and nanovoid formation. Furthermore, the derived high‐quality cathode electrolyte interphase layer, which is rich in inorganic components and thinner in structure, stabilizes the layered structure while ensuring efficient Li
                    +
                    transport kinetics. Consequently, the modified LRMO demonstrates an exceptional initial Coulombic efficiency of 89% (vs. 81% for LRMO), and a splendid capacity retention of 92% at 1C after 400 cycles (vs. 68% for LRMO). Additionally, the pouch cell paired with graphite anodes exhibits superior capacity retention of 78% after 1000 ultra‐long cycles at 1/3C.",crossref,0
Low‐Dimensional V–VI van der Waals Compound Photodetectors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74622?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:40:46 UTC,2026-08-14 06:40:46+00:00,10.1002/adma.74622,Guowei Yang,"ABSTRACT
                  This review for the first time provides a comprehensive overview on the low‐dimensional V–VI van der Waals compounds‐based photodetectors. It begins with the fundamental physical mechanisms for photodetection and the properties of various V–VI van der Waals compounds. Then, the preparation methods for producing low‐dimensional V–VI compounds have been presented. Following this, various photodetectors based on low‐dimensional V–VI compounds with distinct characteristics have been epitomized by categorizing them into trivial semiconductors and non‐trivial topological insulators. Subsequently, photodetectors built of V–VI compounds based heterostructures have been introduced, elaborating on the collaborative benefits enabled by heterostructuring. In the end, the future directions of this burgeoning domain have been proposed. On the whole, this review presents a full landscape of low‐dimensional V–VI van der Waals compound photodetectors, underscoring alternative paradigms for the implementation of the next generation of advanced optoelectronic devices and systems.",crossref,0
Space‐Time‐Frequency Information Metasurface and Its Application in Electromagnetic Environment Sensing,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74619?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:43:01 UTC,2026-08-14 06:43:01+00:00,10.1002/adma.74619,Qiang Cheng,"ABSTRACT
                  The advancement of 6G communications, Internet of Things, and electronic warfare systems toward higher frequencies, wider bandwidths, and multi‐scenario cooperation has imposed increasingly stringent demands on real‐time and high‐precision electromagnetic field sensing. However, the efficiency‐complexity trade‐off persists as a critical bottleneck for conventional sensing approaches in the space, time and space‐time domains. To address this problem, we propose a space‐time‐frequency information metasurface and investigate its applications in electromagnetic environment sensing. By incorporating differentiated frequency‐shift digital coding into meta‐atoms, different meta‐atoms will modulate distinct characteristic frequencies independently, resulting in a space‐time‐frequency coding strategy. The joint coding strategy enables efficient decoupling and parallel extraction of atom‐level electromagnetic signals in frequency domain under a single radio‐frequency reception channel, significantly reducing the system complexity and hardware costs. This method extends the modulation dimensions of information metasurface to the space‐time‐frequency coding, and may pave a new pathway for high‐dimensional electromagnetic signal processing and sensing systems.",crossref,0
Analog Tensor Processing With Carbon Nanotube In‐Memory Matrix Multiplications for Edge Computer Vision Acceleration,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74633?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:45:33 UTC,2026-08-14 06:45:33+00:00,10.1002/adma.74633,Guohua Hu,"ABSTRACT
                  Computer vision requires intense tensor operations, primarily matrix multiplications, imposing substantial computation demands. Using hardware such as GPU and ASICs for acceleration offers a viable solution. Their application at edge, however, can be constrained by complexity in the computing architecture and incompatibility with analog systems. Here, we prototype an analog tensor core based on carbon nanotube charge‐trapping nonvolatile memory for edge computer vision acceleration. The memory, exhibiting ∼100 linear, symmetric analog weights with fast programming (500 ns) and data processing (1 Mbit/s), enables in‐memory matrix multiplications, facilitating compact tensor core design and operation of vectors and scalars in visual tasks. As demonstrations, the analog tensor core proves three‐dimensional (3D) spatial transformation with an error of &lt;2.81% and edge detection with a signal‐to‐noise ratio of &gt;22 dB, underpinning its potential for accelerating computer vision tasks in, for example, autonomous driving, VR/AR, robot navigation, and industrial automation. Proof‐of‐concept simulation achieves viewfield distortion correction and edge detection of street view fisheye captures by parallel single‐layer tensor processing using our analog tensor core in large scales.",crossref,0
Advancing 1.84 eV Wide‐Bandgap Perovskite Photovoltaics Beyond 20% via Single‐Facet‐Oriented Self‐Assembled Molecules,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74675?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:47:35 UTC,2026-08-14 06:47:35+00:00,10.1002/adma.74675,Hongyu Zhang,"ABSTRACT
                  Uncontrolled crystal growth and structural heterogeneity in solution‐processed self‐assembled molecules (SAMs) remain major limitations for efficient interfacial charge transport. Herein, we report a dipole‐engineered molecular strategy to regulate SAMs crystallization through the rational design of fluorinated benzimidazole‐carboxylic acid (BzIm‐COOH) derivatives (1F‐COOH, 2F‐COOH, and 3F‐COOH). Co‐assembly of these molecules with the parent SAMs induces strong electrostatic and dipole‐dipole interactions that direct crystal growth along the (100) facet, converting the SAMs layer from a polyfaceted, disordered morphology into a highly oriented architecture. Among them, 3F‐COOH, possessing the largest molecular dipole moment, exhibits the most pronounced facet‐directing capability. In addition to structural regulation, the BzIm‐COOH molecules optimize the interfacial energetics at the hole‐transport‐layer/perovskite junction, enabling more efficient hole extraction. Meanwhile, strong chemical interactions between 3F‐COOH and the perovskite precursor regulate crystallization kinetics and passivate interfacial defects. Consequently, wide‐bandgap (1.84 eV) PSCs incorporating 3F‐COOH deliver a champion efficiency of 20.16% (certified 19.25%) with markedly improved operational stability (90.38% after 600 h). The strategy further enables 26.75% perovskite/organic tandem devices and extends to 1.67 eV perovskite devices (23.56%) and perovskite/silicon tandems (32.34%, certified 31.54%). This work establishes dipole‐engineered molecular engineering as a powerful approach for directing SAMs crystallography and optimizing charge‐selective interfaces.",crossref,0
Molecular Bridge Overcomes Carrier Transport Limitations for High‐Efficiency Quantum Dot Photovoltaic,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74668?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-14 06:49:47 UTC,2026-08-14 06:49:47+00:00,10.1002/adma.74668,Jianyu Yuan,"ABSTRACT
                  
                    Metal halide perovskite quantum dots (QDs) are promising candidates for next‐generation photovoltaic devices; however, their practical performance is largely limited by inefficient charge transport between neighboring QDs. To address this issue, we designed and synthesized a series of conjugated functional molecules, Mono‐OMe, Bi‐OMe, and Tetra‐OMe, featuring varying numbers of anchoring sites to tailor the interfaces within solid QD films. The π‐conjugated backbone promotes efficient charge transport between QDs, while multidentate anchoring groups enhance QD surface passivation. Systematic experimental characterizations reveal that higher denticity leads to more effective enhancements of the QD/organic heterointerfaces. In particular, the rationally designed tetradentate molecular bridge Tetra‐OMe forms more robust coordination with perovskite QDs, effectively passivating surface defects and promoting charge transport between adjacent QDs. As a result, molecularly bridged QD‐based solar cells achieve high‐power conversion efficiencies (PCEs) of 17.71% for wide‐bandgap CsPbI
                    3
                    and 19.06% (certified 18.72%) for narrow‐bandgap FAPbI
                    3
                    perovskite QDs, representing state‐of‐the‐art performance in QD photovoltaics.",crossref,0
Observed fingerprint of global warming exposes model biases in regional climate attribution,https://www.science.org/doi/abs/10.1126/sciadv.aed1506?af=R,AAAS: Science Advances: Table of Contents,2026-08-14 07:00:00 UTC,2026-08-14 07:00:00+00:00,10.1126/sciadv.aed1506,Chao Li,"Disentangling externally forced signals from internal variability in observed surface air temperature (SAT) is essential for reliable regional climate detection and attribution. Although climate model simulated patterns broadly align with observed global warming, persistent regional discrepancies, compounded by the limitation of a single observational realization, impede robust regional attribution. We identify the observation-based SAT externally forced signals and internal variability, which allows us to compare the observed SAT patterns with the simulated counterparts from seven CMIP6 single-model initial-condition large ensembles. Perfect-model tests confirm robust large-scale partitioning, while indicating reduced fidelity where internal variability dominates. Our results suggest that models tend to overestimate emergence timescales in externally forced regions but underestimate them in internal variability–dominated regions. In several internal variability–dominated regions, the forced signal remains undetectable in observations. While Arctic warming is increasingly dominated by external forcing, internal variability has slowed its rate in recent decades. In internal variability–dominated regions, we identify modest yet consistent externally forced contributions, with observed cooling trends and sign flips primarily driven by internal variability. These findings help to resolve long-standing regional attribution puzzles, highlight critical model limitations, and carry fundamental implications for regional climate projections, attribution, and jurisprudence.",crossref,0
